DFC_ANIO_PK|DFC_DESCRIPCION_MES|CODIGO_OPERA_FAMILIA|DESCRIPCION_FAMILIA|DESCRIPCION_PROVINCIA|TOTAL
2021|06 Junio|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|CHIMBORAZO|62
2021|05 Mayo|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|GUAYAS|37
2021|12 Diciembre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|SUCUMBIOS|11
2021|07 Julio|S|OTRAS ACTIVIDADES DE SERVICIOS.|LOJA|76
2021|11 Noviembre|C|INDUSTRIAS MANUFACTURERAS.|ESMERALDAS|19
2021|09 Septiembre|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|MANABI|12
2021|11 Noviembre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|SUCUMBIOS|5
2021|10 Octubre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|SANTO DOMINGO DE LOS TSACHILAS|32
2021|10 Octubre|P|ENSEÑANZA.|LOS RIOS|6
2021|02 Febrero|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|AZUAY|42
2021|06 Junio|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|CHIMBORAZO|2
2021|12 Diciembre|C|INDUSTRIAS MANUFACTURERAS.|SANTA ELENA|17
2021|05 Mayo|F|CONSTRUCCIÓN.|AZUAY|25
2021|12 Diciembre|P|ENSEÑANZA.|CARCHI|4
2021|10 Octubre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|SANTA ELENA|12
2021|02 Febrero|S|OTRAS ACTIVIDADES DE SERVICIOS.|SUCUMBIOS|23
2021|06 Junio|H|TRANSPORTE Y ALMACENAMIENTO.|IMBABURA|22
2021|02 Febrero|L|ACTIVIDADES INMOBILIARIAS.|PICHINCHA|44
2021|12 Diciembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|BOLIVAR|7
2021|07 Julio|P|ENSEÑANZA.|ESMERALDAS|8
2021|11 Noviembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|ORELLANA|46
2021|02 Febrero|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|AZUAY|31
2021|11 Noviembre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|ORELLANA|38
2021|11 Noviembre|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|PASTAZA|4
2021|02 Febrero|F|CONSTRUCCIÓN.|CARCHI|5
2021|05 Mayo|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|ORELLANA|38
2021|05 Mayo|P|ENSEÑANZA.|LOJA|11
2021|05 Mayo|S|OTRAS ACTIVIDADES DE SERVICIOS.|MORONA SANTIAGO|18
2021|12 Diciembre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|ZAMORA CHINCHIPE|1
2021|08 Agosto|S|OTRAS ACTIVIDADES DE SERVICIOS.|LOJA|73
2021|04 Abril|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|AZUAY|24
2021|09 Septiembre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|LOJA|15
2021|04 Abril|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|SANTO DOMINGO DE LOS TSACHILAS|4
2021|03 Marzo|F|CONSTRUCCIÓN.|AZUAY|36
2021|04 Abril|P|ENSEÑANZA.|LOJA|11
2021|06 Junio|P|ENSEÑANZA.|SANTA ELENA|8
2021|06 Junio|F|CONSTRUCCIÓN.|COTOPAXI|23
2021|01 Enero|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|CHIMBORAZO|4
2021|03 Marzo|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|GUAYAS|9
2021|03 Marzo|C|INDUSTRIAS MANUFACTURERAS.|PASTAZA|11
2021|01 Enero|K|ACTIVIDADES FINANCIERAS Y DE SEGUROS.|GUAYAS|27
2021|12 Diciembre|P|ENSEÑANZA.|GUAYAS|65
2021|11 Noviembre|C|INDUSTRIAS MANUFACTURERAS.|CAÑAR|17
2021|11 Noviembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|ZAMORA CHINCHIPE|23
2021|10 Octubre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|ORELLANA|20
2021|07 Julio|H|TRANSPORTE Y ALMACENAMIENTO.|AZUAY|25
2021|08 Agosto|L|ACTIVIDADES INMOBILIARIAS.|TUNGURAHUA|10
2021|06 Junio|L|ACTIVIDADES INMOBILIARIAS.|MANABI|18
2021|06 Junio|H|TRANSPORTE Y ALMACENAMIENTO.|ORELLANA|7
2021|12 Diciembre|F|CONSTRUCCIÓN.|SANTO DOMINGO DE LOS TSACHILAS|20
2021|12 Diciembre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|BOLIVAR|13
2021|05 Mayo|F|CONSTRUCCIÓN.|EL ORO|10
2021|05 Mayo|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|TUNGURAHUA|2
2021|09 Septiembre|C|INDUSTRIAS MANUFACTURERAS.|TUNGURAHUA|88
2021|08 Agosto|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|SANTA ELENA|19
2021|11 Noviembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|CARCHI|5
2021|08 Agosto|C|INDUSTRIAS MANUFACTURERAS.|LOS RIOS|35
2021|04 Abril|H|TRANSPORTE Y ALMACENAMIENTO.|SANTO DOMINGO DE LOS TSACHILAS|12
2021|07 Julio|F|CONSTRUCCIÓN.|MANABI|61
2021|04 Abril|F|CONSTRUCCIÓN.|LOJA|13
2021|06 Junio|H|TRANSPORTE Y ALMACENAMIENTO.|SANTA ELENA|49
2021|04 Abril|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|SANTO DOMINGO DE LOS TSACHILAS|18
2021|02 Febrero|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|SUCUMBIOS|24
2021|10 Octubre|H|TRANSPORTE Y ALMACENAMIENTO.|SANTA ELENA|19
2021|08 Agosto|F|CONSTRUCCIÓN.|SUCUMBIOS|10
2021|12 Diciembre|S|OTRAS ACTIVIDADES DE SERVICIOS.|ZAMORA CHINCHIPE|15
2021|11 Noviembre|S|OTRAS ACTIVIDADES DE SERVICIOS.|SUCUMBIOS|25
2021|11 Noviembre|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|PICHINCHA|3
2021|01 Enero|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|SANTO DOMINGO DE LOS TSACHILAS|2
2021|03 Marzo|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|ORELLANA|9
2021|02 Febrero|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|CAÑAR|48
2021|11 Noviembre|C|INDUSTRIAS MANUFACTURERAS.|ORELLANA|10
2021|05 Mayo|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|EL ORO|5
2021|02 Febrero|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|GALAPAGOS|1
2021|08 Agosto|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|ZAMORA CHINCHIPE|13
2021|09 Septiembre|L|ACTIVIDADES INMOBILIARIAS.|MANABI|18
2021|10 Octubre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|LOS RIOS|22
2021|12 Diciembre|H|TRANSPORTE Y ALMACENAMIENTO.|CHIMBORAZO|14
2021|10 Octubre|K|ACTIVIDADES FINANCIERAS Y DE SEGUROS.|GUAYAS|28
2021|08 Agosto|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|ESMERALDAS|24
2021|04 Abril|F|CONSTRUCCIÓN.|MORONA SANTIAGO|14
2021|08 Agosto|S|OTRAS ACTIVIDADES DE SERVICIOS.|SUCUMBIOS|29
2021|12 Diciembre|P|ENSEÑANZA.|IMBABURA|9
2021|09 Septiembre|J|INFORMACIÓN Y COMUNICACIÓN.|SUCUMBIOS|3
2021|06 Junio|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|CHIMBORAZO|30
2021|01 Enero|C|INDUSTRIAS MANUFACTURERAS.|MORONA SANTIAGO|8
2021|04 Abril|C|INDUSTRIAS MANUFACTURERAS.|CAÑAR|10
2021|02 Febrero|S|OTRAS ACTIVIDADES DE SERVICIOS.|MORONA SANTIAGO|28
2021|12 Diciembre|C|INDUSTRIAS MANUFACTURERAS.|CARCHI|5
2021|09 Septiembre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|MORONA SANTIAGO|17
2021|08 Agosto|J|INFORMACIÓN Y COMUNICACIÓN.|TUNGURAHUA|5
2021|05 Mayo|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|SANTO DOMINGO DE LOS TSACHILAS|19
2021|12 Diciembre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|GALAPAGOS|3
2021|04 Abril|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|LOS RIOS|35
2021|03 Marzo|F|CONSTRUCCIÓN.|ESMERALDAS|20
2021|12 Diciembre|C|INDUSTRIAS MANUFACTURERAS.|LOS RIOS|28
2021|12 Diciembre|C|INDUSTRIAS MANUFACTURERAS.|ESMERALDAS|18
2021|12 Diciembre|H|TRANSPORTE Y ALMACENAMIENTO.|MORONA SANTIAGO|4
2021|03 Marzo|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|IMBABURA|67
2021|11 Noviembre|H|TRANSPORTE Y ALMACENAMIENTO.|LOJA|13
2021|04 Abril|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|PASTAZA|7
2021|04 Abril|P|ENSEÑANZA.|TUNGURAHUA|15
2021|01 Enero|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|GUAYAS|5
2021|06 Junio|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|IMBABURA|1
2021|12 Diciembre|F|CONSTRUCCIÓN.|PASTAZA|17
2021|02 Febrero|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|SANTA ELENA|18
2021|02 Febrero|L|ACTIVIDADES INMOBILIARIAS.|SANTO DOMINGO DE LOS TSACHILAS|4
2021|09 Septiembre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|MORONA SANTIAGO|6
2021|03 Marzo|H|TRANSPORTE Y ALMACENAMIENTO.|CAÑAR|7
2021|08 Agosto|C|INDUSTRIAS MANUFACTURERAS.|CARCHI|4
2021|07 Julio|D|SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.|PICHINCHA|8
2021|04 Abril|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|GUAYAS|21
2021|07 Julio|P|ENSEÑANZA.|SANTO DOMINGO DE LOS TSACHILAS|12
2021|01 Enero|L|ACTIVIDADES INMOBILIARIAS.|SUCUMBIOS|4
2021|02 Febrero|P|ENSEÑANZA.|AZUAY|15
2021|02 Febrero|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|GUAYAS|1
2021|09 Septiembre|P|ENSEÑANZA.|BOLIVAR|6
2021|06 Junio|L|ACTIVIDADES INMOBILIARIAS.|LOS RIOS|5
2021|11 Noviembre|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|CHIMBORAZO|1
2021|06 Junio|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|CARCHI|15
2021|07 Julio|P|ENSEÑANZA.|CAÑAR|1
2021|07 Julio|L|ACTIVIDADES INMOBILIARIAS.|ORELLANA|1
2021|11 Noviembre|F|CONSTRUCCIÓN.|CAÑAR|7
2021|10 Octubre|L|ACTIVIDADES INMOBILIARIAS.|CAÑAR|1
2021|10 Octubre|F|CONSTRUCCIÓN.|TUNGURAHUA|26
2021|01 Enero|P|ENSEÑANZA.|IMBABURA|7
2021|09 Septiembre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|CAÑAR|20
2021|10 Octubre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|MORONA SANTIAGO|22
2021|08 Agosto|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|AZUAY|6
2021|02 Febrero|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|GALAPAGOS|5
2021|12 Diciembre|K|ACTIVIDADES FINANCIERAS Y DE SEGUROS.|ESMERALDAS|2
2021|04 Abril|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|GALAPAGOS|11
2021|04 Abril|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|SUCUMBIOS|12
2021|10 Octubre|H|TRANSPORTE Y ALMACENAMIENTO.|SUCUMBIOS|9
2021|11 Noviembre|F|CONSTRUCCIÓN.|CHIMBORAZO|25
2021|10 Octubre|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|BOLIVAR|3
2021|10 Octubre|H|TRANSPORTE Y ALMACENAMIENTO.|LOJA|23
2021|03 Marzo|J|INFORMACIÓN Y COMUNICACIÓN.|SANTA ELENA|4
2021|06 Junio|P|ENSEÑANZA.|ZAMORA CHINCHIPE|2
2021|09 Septiembre|S|OTRAS ACTIVIDADES DE SERVICIOS.|CARCHI|27
2021|07 Julio|S|OTRAS ACTIVIDADES DE SERVICIOS.|GALAPAGOS|12
2021|05 Mayo|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|ORELLANA|8
2021|02 Febrero|S|OTRAS ACTIVIDADES DE SERVICIOS.|NAPO|30
2021|04 Abril|L|ACTIVIDADES INMOBILIARIAS.|SUCUMBIOS|2
2021|03 Marzo|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|IMBABURA|23
2021|03 Marzo|L|ACTIVIDADES INMOBILIARIAS.|SANTO DOMINGO DE LOS TSACHILAS|5
2021|12 Diciembre|L|ACTIVIDADES INMOBILIARIAS.|ESMERALDAS|1
2021|06 Junio|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|NAPO|3
2021|11 Noviembre|F|CONSTRUCCIÓN.|SUCUMBIOS|7
2021|09 Septiembre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|NAPO|11
2021|02 Febrero|C|INDUSTRIAS MANUFACTURERAS.|ZAMORA CHINCHIPE|10
2021|07 Julio|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|NAPO|11
2021|06 Junio|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|ZAMORA CHINCHIPE|9
2021|09 Septiembre|H|TRANSPORTE Y ALMACENAMIENTO.|GALAPAGOS|1
2021|04 Abril|P|ENSEÑANZA.|ESMERALDAS|6
2021|12 Diciembre|F|CONSTRUCCIÓN.|CARCHI|4
2021|06 Junio|L|ACTIVIDADES INMOBILIARIAS.|ESMERALDAS|9
2021|11 Noviembre|H|TRANSPORTE Y ALMACENAMIENTO.|SUCUMBIOS|6
2021|12 Diciembre|H|TRANSPORTE Y ALMACENAMIENTO.|ORELLANA|6
2021|05 Mayo|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|GALAPAGOS|4
2021|01 Enero|O|ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.|GUAYAS|2
2021|01 Enero|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|BOLIVAR|2
2021|04 Abril|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|EL ORO|5
2021|12 Diciembre|L|ACTIVIDADES INMOBILIARIAS.|CARCHI|1
2021|11 Noviembre|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|ZAMORA CHINCHIPE|6
2021|01 Enero|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|NAPO|4
2021|11 Noviembre|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|EL ORO|10
2021|09 Septiembre|H|TRANSPORTE Y ALMACENAMIENTO.|ORELLANA|11
2021|09 Septiembre|O|ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.|IMBABURA|1
2021|09 Septiembre|P|ENSEÑANZA.|LOS RIOS|5
2021|09 Septiembre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|TUNGURAHUA|7
2021|03 Marzo|F|CONSTRUCCIÓN.|GALAPAGOS|1
2021|05 Mayo|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|ESMERALDAS|18
2021|09 Septiembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|CAÑAR|26
2021|08 Agosto|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|PASTAZA|2
2021|06 Junio|H|TRANSPORTE Y ALMACENAMIENTO.|GALAPAGOS|7
2021|01 Enero|P|ENSEÑANZA.|BOLIVAR|2
2021|12 Diciembre|C|INDUSTRIAS MANUFACTURERAS.|SUCUMBIOS|6
2021|05 Mayo|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|MORONA SANTIAGO|28
2021|11 Noviembre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|LOJA|22
2021|01 Enero|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|SANTA ELENA|7
2021|09 Septiembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|LOS RIOS|34
2021|12 Diciembre|J|INFORMACIÓN Y COMUNICACIÓN.|LOJA|4
2021|06 Junio|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|PICHINCHA|8
2021|02 Febrero|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|AZUAY|2
2021|06 Junio|J|INFORMACIÓN Y COMUNICACIÓN.|MANABI|10
2021|09 Septiembre|F|CONSTRUCCIÓN.|TUNGURAHUA|17
2021|07 Julio|J|INFORMACIÓN Y COMUNICACIÓN.|EL ORO|2
2021|11 Noviembre|L|ACTIVIDADES INMOBILIARIAS.|SANTA ELENA|3
2021|03 Marzo|K|ACTIVIDADES FINANCIERAS Y DE SEGUROS.|COTOPAXI|1
2021|03 Marzo|K|ACTIVIDADES FINANCIERAS Y DE SEGUROS.|AZUAY|5
2021|05 Mayo|J|INFORMACIÓN Y COMUNICACIÓN.|MANABI|8
2021|11 Noviembre|K|ACTIVIDADES FINANCIERAS Y DE SEGUROS.|AZUAY|3
2021|07 Julio|D|SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.|GUAYAS|7
2021|10 Octubre|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|SANTA ELENA|2
2021|08 Agosto|D|SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.|LOJA|2
2021|04 Abril|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|AZUAY|4
2021|09 Septiembre|J|INFORMACIÓN Y COMUNICACIÓN.|ESMERALDAS|4
2021|06 Junio|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|CAÑAR|1
2021|10 Octubre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|CARCHI|5
2021|06 Junio|J|INFORMACIÓN Y COMUNICACIÓN.|COTOPAXI|3
2021|03 Marzo|D|SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.|PICHINCHA|4
2021|11 Noviembre|J|INFORMACIÓN Y COMUNICACIÓN.|EL ORO|2
2021|08 Agosto|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|SANTA ELENA|1
2021|10 Octubre|C|INDUSTRIAS MANUFACTURERAS.|NAPO|5
2021|09 Septiembre|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|COTOPAXI|4
2021|12 Diciembre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|COTOPAXI|5
2021|04 Abril|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|CARCHI|5
2021|05 Mayo|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|TUNGURAHUA|4
2021|07 Julio|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|TUNGURAHUA|14
2021|05 Mayo|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|PASTAZA|4
2021|04 Abril|J|INFORMACIÓN Y COMUNICACIÓN.|EL ORO|5
2021|03 Marzo|C|INDUSTRIAS MANUFACTURERAS.|GALAPAGOS|2
2021|10 Octubre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|PASTAZA|7
2021|03 Marzo|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|CARCHI|10
2021|06 Junio|D|SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.|CAÑAR|1
2021|07 Julio|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|PASTAZA|3
2021|06 Junio|J|INFORMACIÓN Y COMUNICACIÓN.|ZAMORA CHINCHIPE|2
2021|05 Mayo|J|INFORMACIÓN Y COMUNICACIÓN.|NAPO|1
2021|09 Septiembre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|ORELLANA|3
2021|01 Enero|F|CONSTRUCCIÓN.|ORELLANA|4
2021|01 Enero|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|AZUAY|1
2021|12 Diciembre|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|LOJA|1
2021|01 Enero|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|MORONA SANTIAGO|4
2021|11 Noviembre|P|ENSEÑANZA.|CARCHI|4
2021|01 Enero|H|TRANSPORTE Y ALMACENAMIENTO.|CHIMBORAZO|8
2021|03 Marzo|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|CAÑAR|5
2021|03 Marzo|P|ENSEÑANZA.|LOJA|7
2021|09 Septiembre|F|CONSTRUCCIÓN.|GALAPAGOS|3
2021|01 Enero|P|ENSEÑANZA.|SANTA ELENA|6
2021|04 Abril|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|ORELLANA|2
2021|05 Mayo|L|ACTIVIDADES INMOBILIARIAS.|SANTO DOMINGO DE LOS TSACHILAS|6
2021|10 Octubre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|SUCUMBIOS|4
2021|11 Noviembre|L|ACTIVIDADES INMOBILIARIAS.|CAÑAR|4
2021|01 Enero|L|ACTIVIDADES INMOBILIARIAS.|PASTAZA|2
2021|02 Febrero|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|CARCHI|1
2021|08 Agosto|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|ESMERALDAS|2
2021|04 Abril|J|INFORMACIÓN Y COMUNICACIÓN.|COTOPAXI|2
2021|01 Enero|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|AZUAY|7
2021|11 Noviembre|K|ACTIVIDADES FINANCIERAS Y DE SEGUROS.|LOS RIOS|1
2021|05 Mayo|P|ENSEÑANZA.|CAÑAR|2
2021|11 Noviembre|C|INDUSTRIAS MANUFACTURERAS.|CARCHI|3
2021|08 Agosto|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|BOLIVAR|2
2021|01 Enero|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|ESMERALDAS|1
2021|08 Agosto|L|ACTIVIDADES INMOBILIARIAS.|GALAPAGOS|1
2021|02 Febrero|K|ACTIVIDADES FINANCIERAS Y DE SEGUROS.|IMBABURA|1
2021|06 Junio|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|ESMERALDAS|2
2021|07 Julio|L|ACTIVIDADES INMOBILIARIAS.|IMBABURA|5
2021|09 Septiembre|L|ACTIVIDADES INMOBILIARIAS.|CARCHI|2
2021|01 Enero|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|COTOPAXI|2
2021|08 Agosto|J|INFORMACIÓN Y COMUNICACIÓN.|CARCHI|1
