DFC_ANIO_PK;DFC_DESCRIPCION_MES;CODIGO_OPERA_FAMILIA;DESCRIPCION_FAMILIA;DESCRIPCION_PROVINCIA;COUNT(O667410.NUMERO_RUC)
2019;02 Febrero;J;INFORMACIÓN Y COMUNICACIÓN.;TUNGURAHUA;7
2019;01 Enero;C;INDUSTRIAS MANUFACTURERAS.;LOJA;44
2019;01 Enero;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";CAÑAR;4
2019;01 Enero;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CARCHI;14
2019;01 Enero;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";MORONA SANTIAGO;1
2019;01 Enero;P;ENSEÑANZA.;SANTO DOMINGO DE LOS TSACHILAS;16
2019;01 Enero;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";COTOPAXI;1
2019;01 Enero;C;INDUSTRIAS MANUFACTURERAS.;BOLIVAR;13
2019;01 Enero;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;CHIMBORAZO;8
2019;01 Enero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;ZAMORA CHINCHIPE;9
2019;01 Enero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CARCHI;8
2019;01 Enero;P;ENSEÑANZA.;CARCHI;2
2019;01 Enero;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";GUAYAS;3
2019;02 Febrero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;BOLIVAR;4
2019;01 Enero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;BOLIVAR;1
2019;01 Enero;J;INFORMACIÓN Y COMUNICACIÓN.;EL ORO;7
2019;01 Enero;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";COTOPAXI;2
2019;01 Enero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CHIMBORAZO;6
2019;02 Febrero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;COTOPAXI;8
2019;02 Febrero;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;GUAYAS;3
2019;01 Enero;V;SIN ACTIVIDAD ECONOMICA - CIIU;MANABI;1
2019;02 Febrero;J;INFORMACIÓN Y COMUNICACIÓN.;IMBABURA;3
2019;02 Febrero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;GALAPAGOS;3
2019;01 Enero;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;TUNGURAHUA;3
2019;02 Febrero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CAÑAR;3
2019;01 Enero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ORELLANA;4
2019;01 Enero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CAÑAR;4
2019;01 Enero;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;AZUAY;2
2019;01 Enero;L;ACTIVIDADES INMOBILIARIAS.;ZAMORA CHINCHIPE;2
2019;01 Enero;H;TRANSPORTE Y ALMACENAMIENTO.;PASTAZA;4
2019;01 Enero;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";SUCUMBIOS;2
2019;01 Enero;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";SANTA ELENA;1
2019;02 Febrero;L;ACTIVIDADES INMOBILIARIAS.;ZAMORA CHINCHIPE;2
2019;02 Febrero;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";LOS RIOS;1
2019;01 Enero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;ZAMORA CHINCHIPE;3
2019;02 Febrero;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;MANABI;2
2019;04 Abril;V;SIN ACTIVIDAD ECONOMICA - CIIU;SANTA ELENA;1576
2019;04 Abril;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;GUAYAS;726
2019;04 Abril;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";SANTA ELENA;232
2019;04 Abril;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;ESMERALDAS;42
2019;04 Abril;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SANTO DOMINGO DE LOS TSACHILAS;91
2019;04 Abril;S;OTRAS ACTIVIDADES DE SERVICIOS.;SANTA ELENA;63
2019;04 Abril;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CHIMBORAZO;211
2019;04 Abril;F;CONSTRUCCIÓN.;CHIMBORAZO;45
2019;04 Abril;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";BOLIVAR;125
2019;04 Abril;P;ENSEÑANZA.;SANTA ELENA;18
2019;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;GUAYAS;307
2019;04 Abril;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;SANTA ELENA;28
2019;04 Abril;H;TRANSPORTE Y ALMACENAMIENTO.;SANTO DOMINGO DE LOS TSACHILAS;49
2019;04 Abril;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;TUNGURAHUA;131
2019;04 Abril;C;INDUSTRIAS MANUFACTURERAS.;IMBABURA;110
2019;04 Abril;L;ACTIVIDADES INMOBILIARIAS.;CHIMBORAZO;36
2019;04 Abril;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";ZAMORA CHINCHIPE;70
2019;04 Abril;C;INDUSTRIAS MANUFACTURERAS.;ESMERALDAS;70
2019;04 Abril;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;BOLIVAR;16
2019;04 Abril;C;INDUSTRIAS MANUFACTURERAS.;BOLIVAR;22
2019;04 Abril;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CARCHI;26
2019;04 Abril;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CARCHI;108
2019;04 Abril;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;LOS RIOS;35
2019;04 Abril;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";PASTAZA;70
2019;04 Abril;H;TRANSPORTE Y ALMACENAMIENTO.;EL ORO;74
2019;04 Abril;P;ENSEÑANZA.;EL ORO;37
2019;04 Abril;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;SANTA ELENA;21
2019;03 Marzo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;GUAYAS;103
2019;04 Abril;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;PICHINCHA;6
2019;04 Abril;F;CONSTRUCCIÓN.;SANTO DOMINGO DE LOS TSACHILAS;46
2019;04 Abril;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;IMBABURA;17
2019;04 Abril;P;ENSEÑANZA.;ESMERALDAS;22
2019;03 Marzo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;SANTO DOMINGO DE LOS TSACHILAS;81
2019;03 Marzo;S;OTRAS ACTIVIDADES DE SERVICIOS.;CHIMBORAZO;51
2019;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;PICHINCHA;311
2019;03 Marzo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;MANABI;102
2019;03 Marzo;L;ACTIVIDADES INMOBILIARIAS.;BOLIVAR;2
2019;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SANTO DOMINGO DE LOS TSACHILAS;45
2019;03 Marzo;C;INDUSTRIAS MANUFACTURERAS.;EL ORO;49
2019;04 Abril;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;SANTO DOMINGO DE LOS TSACHILAS;47
2019;03 Marzo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";LOJA;139
2019;03 Marzo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;LOS RIOS;221
2019;04 Abril;J;INFORMACIÓN Y COMUNICACIÓN.;MANABI;23
2019;03 Marzo;F;CONSTRUCCIÓN.;NAPO;11
2019;03 Marzo;C;INDUSTRIAS MANUFACTURERAS.;TUNGURAHUA;78
2019;03 Marzo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;TUNGURAHUA;74
2019;03 Marzo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;TUNGURAHUA;22
2019;03 Marzo;L;ACTIVIDADES INMOBILIARIAS.;TUNGURAHUA;29
2019;03 Marzo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";BOLIVAR;79
2019;03 Marzo;P;ENSEÑANZA.;GUAYAS;105
2019;03 Marzo;C;INDUSTRIAS MANUFACTURERAS.;SUCUMBIOS;18
2019;03 Marzo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;NAPO;4
2019;03 Marzo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;PICHINCHA;54
2019;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;EL ORO;64
2019;04 Abril;H;TRANSPORTE Y ALMACENAMIENTO.;SUCUMBIOS;29
2019;04 Abril;J;INFORMACIÓN Y COMUNICACIÓN.;PASTAZA;2
2019;03 Marzo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;SUCUMBIOS;2
2019;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;COTOPAXI;39
2019;03 Marzo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;TUNGURAHUA;23
2019;03 Marzo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;EL ORO;56
2019;04 Abril;F;CONSTRUCCIÓN.;GALAPAGOS;6
2019;03 Marzo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;EL ORO;24
2019;03 Marzo;F;CONSTRUCCIÓN.;EL ORO;29
2019;03 Marzo;P;ENSEÑANZA.;LOJA;9
2019;03 Marzo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ESMERALDAS;8
2019;03 Marzo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;LOS RIOS;19
2019;03 Marzo;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;PICHINCHA;18
2019;04 Abril;J;INFORMACIÓN Y COMUNICACIÓN.;ZAMORA CHINCHIPE;2
2019;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;COTOPAXI;39
2019;03 Marzo;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;AZUAY;2
2019;04 Abril;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";MANABI;4
2019;04 Abril;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;MORONA SANTIAGO;8
2019;03 Marzo;L;ACTIVIDADES INMOBILIARIAS.;ZAMORA CHINCHIPE;4
2019;03 Marzo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;SANTA ELENA;18
2019;03 Marzo;J;INFORMACIÓN Y COMUNICACIÓN.;ORELLANA;3
2019;04 Abril;H;TRANSPORTE Y ALMACENAMIENTO.;GALAPAGOS;8
2019;04 Abril;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;PASTAZA;12
2019;03 Marzo;P;ENSEÑANZA.;SANTA ELENA;5
2019;02 Febrero;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;ORELLANA;1
2019;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;MORONA SANTIAGO;10
2019;03 Marzo;F;CONSTRUCCIÓN.;COTOPAXI;14
2019;04 Abril;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;CAÑAR;24
2019;05 Mayo;S;OTRAS ACTIVIDADES DE SERVICIOS.;EL ORO;229
2019;03 Marzo;P;ENSEÑANZA.;TUNGURAHUA;13
2019;03 Marzo;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";COTOPAXI;3
2019;05 Mayo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;GUAYAS;75
2019;04 Abril;C;INDUSTRIAS MANUFACTURERAS.;NAPO;6
2019;05 Mayo;F;CONSTRUCCIÓN.;PICHINCHA;158
2019;05 Mayo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CHIMBORAZO;50
2019;04 Abril;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;SANTO DOMINGO DE LOS TSACHILAS;1
2019;05 Mayo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;PICHINCHA;144
2019;04 Abril;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;GALAPAGOS;5
2019;04 Abril;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;ZAMORA CHINCHIPE;1
2019;04 Abril;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;MORONA SANTIAGO;1
2019;03 Marzo;C;INDUSTRIAS MANUFACTURERAS.;GALAPAGOS;1
2019;05 Mayo;H;TRANSPORTE Y ALMACENAMIENTO.;COTOPAXI;42
2019;03 Marzo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;ORELLANA;8
2019;03 Marzo;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";BOLIVAR;4
2019;04 Abril;F;CONSTRUCCIÓN.;BOLIVAR;2
2019;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;BOLIVAR;5
2019;03 Marzo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;CAÑAR;5
2019;03 Marzo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;COTOPAXI;4
2019;03 Marzo;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";LOS RIOS;3
2019;03 Marzo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;MORONA SANTIAGO;4
2019;04 Abril;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";EL ORO;2
2019;05 Mayo;H;TRANSPORTE Y ALMACENAMIENTO.;PICHINCHA;139
2019;05 Mayo;S;OTRAS ACTIVIDADES DE SERVICIOS.;CARCHI;39
2019;05 Mayo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;IMBABURA;13
2019;05 Mayo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";LOJA;160
2019;05 Mayo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;PICHINCHA;119
2019;04 Abril;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;NAPO;3
2019;05 Mayo;C;INDUSTRIAS MANUFACTURERAS.;BOLIVAR;12
2019;05 Mayo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CAÑAR;19
2019;05 Mayo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;COTOPAXI;8
2019;05 Mayo;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;GUAYAS;23
2019;05 Mayo;F;CONSTRUCCIÓN.;LOJA;13
2019;05 Mayo;P;ENSEÑANZA.;IMBABURA;16
2019;05 Mayo;L;ACTIVIDADES INMOBILIARIAS.;TUNGURAHUA;17
2019;05 Mayo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;TUNGURAHUA;8
2019;05 Mayo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;ESMERALDAS;26
2019;05 Mayo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;TUNGURAHUA;44
2019;05 Mayo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;ZAMORA CHINCHIPE;7
2019;05 Mayo;S;OTRAS ACTIVIDADES DE SERVICIOS.;BOLIVAR;19
2019;05 Mayo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CAÑAR;19
2019;05 Mayo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;SANTA ELENA;12
2019;05 Mayo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;GALAPAGOS;7
2019;03 Marzo;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;MANABI;1
2019;03 Marzo;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;GUAYAS;2
2019;04 Abril;H;TRANSPORTE Y ALMACENAMIENTO.;MORONA SANTIAGO;4
2019;03 Marzo;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";AZUAY;4
2019;05 Mayo;H;TRANSPORTE Y ALMACENAMIENTO.;ORELLANA;5
2019;05 Mayo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;NAPO;21
2019;05 Mayo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;GALAPAGOS;9
2019;05 Mayo;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";SUCUMBIOS;6
2019;05 Mayo;J;INFORMACIÓN Y COMUNICACIÓN.;TUNGURAHUA;5
2019;05 Mayo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;ORELLANA;10
2019;05 Mayo;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;AZUAY;3
2019;03 Marzo;V;SIN ACTIVIDAD ECONOMICA - CIIU;COTOPAXI;1
2019;03 Marzo;J;INFORMACIÓN Y COMUNICACIÓN.;COTOPAXI;2
2019;03 Marzo;C;INDUSTRIAS MANUFACTURERAS.;PASTAZA;4
2019;05 Mayo;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;GALAPAGOS;1
2019;04 Abril;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;COTOPAXI;1
2019;03 Marzo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;CARCHI;1
2019;05 Mayo;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;GUAYAS;1
2019;05 Mayo;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;GUAYAS;1
2019;05 Mayo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;MORONA SANTIAGO;1
2019;02 Febrero;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;TUNGURAHUA;1
2019;05 Mayo;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;MORONA SANTIAGO;1
2019;05 Mayo;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;CARCHI;1
2019;04 Abril;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;IMBABURA;1
2019;03 Marzo;J;INFORMACIÓN Y COMUNICACIÓN.;BOLIVAR;1
2019;09 Septiembre;F;CONSTRUCCIÓN.;ESMERALDAS;37
2019;07 Julio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";SANTA ELENA;183
2019;07 Julio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;MANABI;165
2019;07 Julio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;LOJA;62
2019;07 Julio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SANTO DOMINGO DE LOS TSACHILAS;75
2019;08 Agosto;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;GUAYAS;395
2019;08 Agosto;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";MANABI;729
2019;08 Agosto;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;MANABI;106
2019;08 Agosto;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";PICHINCHA;1366
2019;07 Julio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;SANTA ELENA;14
2019;06 Junio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;GUAYAS;429
2019;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;GUAYAS;975
2019;06 Junio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";BOLIVAR;80
2019;06 Junio;C;INDUSTRIAS MANUFACTURERAS.;CAÑAR;27
2019;06 Junio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;LOS RIOS;59
2019;06 Junio;C;INDUSTRIAS MANUFACTURERAS.;LOS RIOS;45
2019;06 Junio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;PICHINCHA;123
2019;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;PICHINCHA;1638
2019;09 Septiembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;PICHINCHA;157
2019;09 Septiembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SANTO DOMINGO DE LOS TSACHILAS;73
2019;09 Septiembre;L;ACTIVIDADES INMOBILIARIAS.;TUNGURAHUA;18
2019;09 Septiembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;TUNGURAHUA;65
2019;09 Septiembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;MANABI;494
2019;09 Septiembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;ESMERALDAS;424
2019;09 Septiembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;SUCUMBIOS;10
2019;09 Septiembre;C;INDUSTRIAS MANUFACTURERAS.;CARCHI;13
2019;06 Junio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CAÑAR;60
2019;11 Noviembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;GUAYAS;409
2019;08 Agosto;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;MORONA SANTIAGO;18
2019;06 Junio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;MANABI;120
2019;09 Septiembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;GUAYAS;445
2019;07 Julio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;SANTO DOMINGO DE LOS TSACHILAS;34
2019;07 Julio;F;CONSTRUCCIÓN.;ORELLANA;8
2019;07 Julio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ORELLANA;3
2019;07 Julio;H;TRANSPORTE Y ALMACENAMIENTO.;CHIMBORAZO;27
2019;08 Agosto;S;OTRAS ACTIVIDADES DE SERVICIOS.;MANABI;222
2019;06 Junio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CHIMBORAZO;51
2019;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;SANTA ELENA;6
2019;06 Junio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";SANTO DOMINGO DE LOS TSACHILAS;320
2019;06 Junio;F;CONSTRUCCIÓN.;PICHINCHA;118
2019;07 Julio;J;INFORMACIÓN Y COMUNICACIÓN.;TUNGURAHUA;4
2019;07 Julio;S;OTRAS ACTIVIDADES DE SERVICIOS.;COTOPAXI;65
2019;06 Junio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;IMBABURA;12
2019;06 Junio;H;TRANSPORTE Y ALMACENAMIENTO.;TUNGURAHUA;30
2019;07 Julio;S;OTRAS ACTIVIDADES DE SERVICIOS.;CARCHI;42
2019;07 Julio;J;INFORMACIÓN Y COMUNICACIÓN.;GUAYAS;64
2019;08 Agosto;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;PICHINCHA;62
2019;06 Junio;P;ENSEÑANZA.;MANABI;44
2019;07 Julio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;NAPO;38
