DFC_ANIO_PK|DFC_DESCRIPCION_MES|CODIGO_OPERA_FAMILIA|DESCRIPCION_FAMILIA|DESCRIPCION_PROVINCIA|TOTAL
2022|07 Julio|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|ZAMORA CHINCHIPE|4
2022|05 Mayo|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|SANTA ELENA|13
2022|08 Agosto|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|MORONA SANTIAGO|18
2022|02 Febrero|F|CONSTRUCCIÓN.|SUCUMBIOS|5
2022|12 Diciembre|H|TRANSPORTE Y ALMACENAMIENTO.|LOJA|21
2022|05 Mayo|J|INFORMACIÓN Y COMUNICACIÓN.|MANABI|13
2022|10 Octubre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|SUCUMBIOS|74
2022|02 Febrero|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|ZAMORA CHINCHIPE|4
2022|02 Febrero|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|AZUAY|3
2022|05 Mayo|P|ENSEÑANZA.|IMBABURA|15
2022|02 Febrero|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|GALAPAGOS|1
2022|12 Diciembre|H|TRANSPORTE Y ALMACENAMIENTO.|CHIMBORAZO|16
2022|11 Noviembre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|AZUAY|34
2022|08 Agosto|H|TRANSPORTE Y ALMACENAMIENTO.|LOJA|12
2022|09 Septiembre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|IMBABURA|10
2022|01 Enero|H|TRANSPORTE Y ALMACENAMIENTO.|BOLIVAR|9
2022|02 Febrero|J|INFORMACIÓN Y COMUNICACIÓN.|ORELLANA|1
2022|02 Febrero|L|ACTIVIDADES INMOBILIARIAS.|ESMERALDAS|2
2022|02 Febrero|P|ENSEÑANZA.|CAÑAR|3
2022|01 Enero|D|SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.|CARCHI|1
2022|08 Agosto|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|ORELLANA|22
2022|08 Agosto|P|ENSEÑANZA.|ESMERALDAS|16
2022|02 Febrero|J|INFORMACIÓN Y COMUNICACIÓN.|TUNGURAHUA|1
2022|08 Agosto|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|NAPO|4
2022|02 Febrero|O|ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.|SANTO DOMINGO DE LOS TSACHILAS|1
2022|10 Octubre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|SUCUMBIOS|23
2022|01 Enero|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|LOJA|2
2022|05 Mayo|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|SANTO DOMINGO DE LOS TSACHILAS|9
2022|12 Diciembre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|ESMERALDAS|10
2022|10 Octubre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|CAÑAR|48
2022|07 Julio|D|SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.|BOLIVAR|1
2022|10 Octubre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|PICHINCHA|69
2022|06 Junio|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|ZAMORA CHINCHIPE|9
2022|11 Noviembre|C|INDUSTRIAS MANUFACTURERAS.|BOLIVAR|13
2022|02 Febrero|L|ACTIVIDADES INMOBILIARIAS.|ORELLANA|4
2022|08 Agosto|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|CARCHI|7
2022|05 Mayo|P|ENSEÑANZA.|LOS RIOS|10
2022|02 Febrero|D|SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.|ZAMORA CHINCHIPE|1
2022|05 Mayo|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|ESMERALDAS|31
2022|01 Enero|O|ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.|SUCUMBIOS|1
2022|08 Agosto|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|GALAPAGOS|1
2022|10 Octubre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|LOJA|34
2022|01 Enero|J|INFORMACIÓN Y COMUNICACIÓN.|GALAPAGOS|1
2022|02 Febrero|J|INFORMACIÓN Y COMUNICACIÓN.|IMBABURA|2
2022|02 Febrero|C|INDUSTRIAS MANUFACTURERAS.|CARCHI|5
2022|05 Mayo|F|CONSTRUCCIÓN.|AZUAY|18
2022|02 Febrero|P|ENSEÑANZA.|GALAPAGOS|1
2022|01 Enero|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|NAPO|2
2022|01 Enero|P|ENSEÑANZA.|PASTAZA|1
2022|05 Mayo|L|ACTIVIDADES INMOBILIARIAS.|SANTO DOMINGO DE LOS TSACHILAS|6
2022|02 Febrero|L|ACTIVIDADES INMOBILIARIAS.|SUCUMBIOS|3
2022|02 Febrero|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|IMBABURA|1
2022|01 Enero|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|CARCHI|1
2022|01 Enero|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|NAPO|1
2022|05 Mayo|H|TRANSPORTE Y ALMACENAMIENTO.|BOLIVAR|1
2022|05 Mayo|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|SANTA ELENA|4
2022|01 Enero|L|ACTIVIDADES INMOBILIARIAS.|BOLIVAR|1
2022|02 Febrero|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|PICHINCHA|2
2022|05 Mayo|K|ACTIVIDADES FINANCIERAS Y DE SEGUROS.|GUAYAS|30
2022|06 Junio|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|COTOPAXI|78
2022|08 Agosto|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|GUAYAS|467
2022|02 Febrero|H|TRANSPORTE Y ALMACENAMIENTO.|LOS RIOS|19
2022|10 Octubre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|MANABI|158
2022|11 Noviembre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|AZUAY|66
2022|05 Mayo|H|TRANSPORTE Y ALMACENAMIENTO.|SANTA ELENA|19
2022|02 Febrero|F|CONSTRUCCIÓN.|ORELLANA|8
2022|09 Septiembre|J|INFORMACIÓN Y COMUNICACIÓN.|GUAYAS|65
2022|05 Mayo|S|OTRAS ACTIVIDADES DE SERVICIOS.|MORONA SANTIAGO|30
2022|05 Mayo|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|SUCUMBIOS|19
2022|05 Mayo|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|IMBABURA|7
2022|05 Mayo|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|CARCHI|11
2022|09 Septiembre|F|CONSTRUCCIÓN.|PICHINCHA|119
2022|07 Julio|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|EL ORO|281
2022|08 Agosto|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|MORONA SANTIAGO|15
2022|02 Febrero|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|SANTA ELENA|24
2022|11 Noviembre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|PICHINCHA|147
2022|08 Agosto|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|PICHINCHA|10
2022|07 Julio|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|CAÑAR|70
2022|10 Octubre|K|ACTIVIDADES FINANCIERAS Y DE SEGUROS.|PICHINCHA|29
2022|11 Noviembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|SANTO DOMINGO DE LOS TSACHILAS|259
2022|08 Agosto|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|GUAYAS|154
2022|10 Octubre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|PICHINCHA|181
2022|03 Marzo|H|TRANSPORTE Y ALMACENAMIENTO.|NAPO|7
2022|08 Agosto|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|LOJA|15
2022|04 Abril|U|ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES.|GUAYAS|1
2022|03 Marzo|J|INFORMACIÓN Y COMUNICACIÓN.|CHIMBORAZO|2
2022|11 Noviembre|K|ACTIVIDADES FINANCIERAS Y DE SEGUROS.|PICHINCHA|29
2022|01 Enero|F|CONSTRUCCIÓN.|EL ORO|22
2022|01 Enero|P|ENSEÑANZA.|TUNGURAHUA|7
2022|06 Junio|P|ENSEÑANZA.|TUNGURAHUA|13
2022|10 Octubre|S|OTRAS ACTIVIDADES DE SERVICIOS.|SANTO DOMINGO DE LOS TSACHILAS|405
2022|05 Mayo|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|ZAMORA CHINCHIPE|7
2022|11 Noviembre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|PICHINCHA|125
2022|05 Mayo|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|NAPO|11
2022|01 Enero|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|ESMERALDAS|9
2022|01 Enero|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|IMBABURA|22
2022|01 Enero|L|ACTIVIDADES INMOBILIARIAS.|COTOPAXI|4
2022|09 Septiembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|AZUAY|303
2022|02 Febrero|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|LOS RIOS|51
2022|05 Mayo|H|TRANSPORTE Y ALMACENAMIENTO.|PICHINCHA|82
2022|01 Enero|P|ENSEÑANZA.|SANTA ELENA|4
2022|06 Junio|J|INFORMACIÓN Y COMUNICACIÓN.|GUAYAS|72
2022|02 Febrero|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|IMBABURA|37
2022|06 Junio|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|GUAYAS|330
2022|09 Septiembre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|CHIMBORAZO|43
2022|02 Febrero|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|IMBABURA|4
2022|08 Agosto|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|ESMERALDAS|29
2022|03 Marzo|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|EL ORO|1
2022|12 Diciembre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|GUAYAS|111
2022|09 Septiembre|P|ENSEÑANZA.|AZUAY|24
2022|10 Octubre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|PASTAZA|11
2022|06 Junio|L|ACTIVIDADES INMOBILIARIAS.|TUNGURAHUA|8
2022|08 Agosto|P|ENSEÑANZA.|CHIMBORAZO|26
2022|05 Mayo|C|INDUSTRIAS MANUFACTURERAS.|COTOPAXI|28
2022|07 Julio|S|OTRAS ACTIVIDADES DE SERVICIOS.|TUNGURAHUA|159
2022|09 Septiembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|CARCHI|53
2022|08 Agosto|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|CHIMBORAZO|24
2022|09 Septiembre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|GUAYAS|142
2022|01 Enero|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|SUCUMBIOS|114
2022|06 Junio|F|CONSTRUCCIÓN.|TUNGURAHUA|11
2022|09 Septiembre|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|EL ORO|16
2022|12 Diciembre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|CAÑAR|48
2022|05 Mayo|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|CARCHI|42
2022|05 Mayo|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|COTOPAXI|103
2022|02 Febrero|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|EL ORO|64
2022|09 Septiembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|AZUAY|148
2022|09 Septiembre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|GUAYAS|380
2022|02 Febrero|C|INDUSTRIAS MANUFACTURERAS.|COTOPAXI|26
2022|08 Agosto|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|TUNGURAHUA|18
2022|01 Enero|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|CHIMBORAZO|10
2022|05 Mayo|L|ACTIVIDADES INMOBILIARIAS.|GUAYAS|78
2022|12 Diciembre|S|OTRAS ACTIVIDADES DE SERVICIOS.|LOS RIOS|211
2022|07 Julio|C|INDUSTRIAS MANUFACTURERAS.|CAÑAR|9
2022|12 Diciembre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|IMBABURA|6
2022|02 Febrero|S|OTRAS ACTIVIDADES DE SERVICIOS.|PASTAZA|30
2022|05 Mayo|H|TRANSPORTE Y ALMACENAMIENTO.|MORONA SANTIAGO|4
2022|08 Agosto|C|INDUSTRIAS MANUFACTURERAS.|ORELLANA|13
2022|11 Noviembre|K|ACTIVIDADES FINANCIERAS Y DE SEGUROS.|GUAYAS|34
2022|01 Enero|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|PASTAZA|4
2022|06 Junio|H|TRANSPORTE Y ALMACENAMIENTO.|IMBABURA|6
2022|05 Mayo|F|CONSTRUCCIÓN.|GALAPAGOS|3
2022|01 Enero|S|OTRAS ACTIVIDADES DE SERVICIOS.|CAÑAR|16
2022|10 Octubre|F|CONSTRUCCIÓN.|COTOPAXI|5
2022|10 Octubre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|CHIMBORAZO|63
2022|09 Septiembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|GALAPAGOS|20
2022|05 Mayo|S|OTRAS ACTIVIDADES DE SERVICIOS.|CAÑAR|43
2022|01 Enero|F|CONSTRUCCIÓN.|CARCHI|2
2022|03 Marzo|D|SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.|SANTO DOMINGO DE LOS TSACHILAS|1
2022|08 Agosto|F|CONSTRUCCIÓN.|LOS RIOS|15
2022|12 Diciembre|P|ENSEÑANZA.|AZUAY|34
2022|08 Agosto|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|SUCUMBIOS|16
2022|02 Febrero|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|TUNGURAHUA|6
2022|08 Agosto|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|LOS RIOS|21
2022|02 Febrero|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|SANTO DOMINGO DE LOS TSACHILAS|14
2022|07 Julio|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|MANABI|148
2022|07 Julio|S|OTRAS ACTIVIDADES DE SERVICIOS.|CARCHI|41
2022|02 Febrero|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|CARCHI|6
2022|05 Mayo|F|CONSTRUCCIÓN.|IMBABURA|8
2022|06 Junio|H|TRANSPORTE Y ALMACENAMIENTO.|TUNGURAHUA|11
2022|06 Junio|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|CARCHI|13
2022|06 Junio|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|PASTAZA|3
2022|06 Junio|L|ACTIVIDADES INMOBILIARIAS.|SUCUMBIOS|2
2022|06 Junio|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|ESMERALDAS|22
2022|06 Junio|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|EL ORO|17
2022|05 Mayo|L|ACTIVIDADES INMOBILIARIAS.|ESMERALDAS|4
2022|07 Julio|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|ORELLANA|60
2022|06 Junio|C|INDUSTRIAS MANUFACTURERAS.|MORONA SANTIAGO|6
2022|07 Julio|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|CARCHI|25
2022|07 Julio|J|INFORMACIÓN Y COMUNICACIÓN.|GALAPAGOS|1
2022|07 Julio|K|ACTIVIDADES FINANCIERAS Y DE SEGUROS.|TUNGURAHUA|1
2022|06 Junio|O|ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.|MANABI|2
2022|06 Junio|O|ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.|SUCUMBIOS|1
2022|07 Julio|F|CONSTRUCCIÓN.|ZAMORA CHINCHIPE|7
2022|07 Julio|F|CONSTRUCCIÓN.|ESMERALDAS|11
2022|07 Julio|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|LOJA|13
2022|06 Junio|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|IMBABURA|5
2022|06 Junio|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|COTOPAXI|3
2022|07 Julio|J|INFORMACIÓN Y COMUNICACIÓN.|TUNGURAHUA|2
2022|07 Julio|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|MORONA SANTIAGO|14
2022|07 Julio|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|ZAMORA CHINCHIPE|1
2022|06 Junio|K|ACTIVIDADES FINANCIERAS Y DE SEGUROS.|TUNGURAHUA|4
2022|06 Junio|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|GUAYAS|4
2022|07 Julio|C|INDUSTRIAS MANUFACTURERAS.|SANTA ELENA|30
2022|07 Julio|P|ENSEÑANZA.|NAPO|1
2022|07 Julio|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|IMBABURA|13
2022|07 Julio|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|SANTO DOMINGO DE LOS TSACHILAS|11
2022|08 Agosto|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|SUCUMBIOS|4
2022|08 Agosto|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|SANTO DOMINGO DE LOS TSACHILAS|42
2022|07 Julio|L|ACTIVIDADES INMOBILIARIAS.|SANTO DOMINGO DE LOS TSACHILAS|2
2022|08 Agosto|S|OTRAS ACTIVIDADES DE SERVICIOS.|CARCHI|31
2022|07 Julio|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|SUCUMBIOS|6
2022|07 Julio|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|BOLIVAR|2
2022|07 Julio|L|ACTIVIDADES INMOBILIARIAS.|ZAMORA CHINCHIPE|2
2022|07 Julio|P|ENSEÑANZA.|MORONA SANTIAGO|2
2022|07 Julio|J|INFORMACIÓN Y COMUNICACIÓN.|SANTO DOMINGO DE LOS TSACHILAS|2
2022|07 Julio|L|ACTIVIDADES INMOBILIARIAS.|AZUAY|16
2022|07 Julio|F|CONSTRUCCIÓN.|EL ORO|8
2022|07 Julio|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|ESMERALDAS|3
2022|05 Mayo|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|MANABI|14
2022|08 Agosto|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|ESMERALDAS|2
2022|08 Agosto|L|ACTIVIDADES INMOBILIARIAS.|SANTO DOMINGO DE LOS TSACHILAS|5
2022|07 Julio|F|CONSTRUCCIÓN.|CARCHI|3
2022|07 Julio|D|SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.|PICHINCHA|3
2022|08 Agosto|K|ACTIVIDADES FINANCIERAS Y DE SEGUROS.|EL ORO|2
2022|08 Agosto|L|ACTIVIDADES INMOBILIARIAS.|LOJA|6
2022|07 Julio|J|INFORMACIÓN Y COMUNICACIÓN.|ESMERALDAS|4
2022|05 Mayo|L|ACTIVIDADES INMOBILIARIAS.|NAPO|1
2022|08 Agosto|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|CARCHI|2
2022|07 Julio|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|GUAYAS|2
2022|07 Julio|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|CHIMBORAZO|1
2022|07 Julio|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|COTOPAXI|4
2022|07 Julio|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|BOLIVAR|2
2022|08 Agosto|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|MORONA SANTIAGO|4
2022|05 Mayo|D|SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.|PICHINCHA|3
2022|07 Julio|H|TRANSPORTE Y ALMACENAMIENTO.|BOLIVAR|4
2022|08 Agosto|L|ACTIVIDADES INMOBILIARIAS.|GALAPAGOS|2
2022|07 Julio|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|ZAMORA CHINCHIPE|1
2022|08 Agosto|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|IMBABURA|1
2022|08 Agosto|J|INFORMACIÓN Y COMUNICACIÓN.|SUCUMBIOS|2
2022|08 Agosto|H|TRANSPORTE Y ALMACENAMIENTO.|ORELLANA|2
2022|07 Julio|J|INFORMACIÓN Y COMUNICACIÓN.|SANTA ELENA|2
2022|06 Junio|F|CONSTRUCCIÓN.|GALAPAGOS|2
2022|07 Julio|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|ESMERALDAS|1
2022|08 Agosto|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|TUNGURAHUA|2
2022|06 Junio|D|SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.|LOS RIOS|1
2022|07 Julio|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|ORELLANA|1
2022|07 Julio|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|SANTO DOMINGO DE LOS TSACHILAS|1
2022|09 Septiembre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|EL ORO|36
2022|09 Septiembre|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|TUNGURAHUA|15
2022|09 Septiembre|P|ENSEÑANZA.|LOJA|12
2022|09 Septiembre|C|INDUSTRIAS MANUFACTURERAS.|CARCHI|9
2022|09 Septiembre|F|CONSTRUCCIÓN.|BOLIVAR|9
2022|09 Septiembre|J|INFORMACIÓN Y COMUNICACIÓN.|CARCHI|2
2022|09 Septiembre|J|INFORMACIÓN Y COMUNICACIÓN.|LOJA|6
2022|09 Septiembre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|GALAPAGOS|2
2022|09 Septiembre|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|SANTO DOMINGO DE LOS TSACHILAS|1
2022|09 Septiembre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|BOLIVAR|2
2022|09 Septiembre|H|TRANSPORTE Y ALMACENAMIENTO.|IMBABURA|13
2022|09 Septiembre|K|ACTIVIDADES FINANCIERAS Y DE SEGUROS.|CHIMBORAZO|1
2022|09 Septiembre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|MORONA SANTIAGO|4
