DFC_ANIO_PK;DFC_DESCRIPCION_MES;CODIGO_OPERA_FAMILIA;DESCRIPCION_FAMILIA;DESCRIPCION_PROVINCIA;COUNT(O667410.NUMERO_RUC)
2018;12 Diciembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;SUCUMBIOS;2
2018;11 Noviembre;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;ZAMORA CHINCHIPE;1
2018;02 Febrero;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;AZUAY;1
2018;11 Noviembre;C;INDUSTRIAS MANUFACTURERAS.;GALAPAGOS;1
2018;11 Noviembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;NAPO;1
2018;08 Agosto;C;INDUSTRIAS MANUFACTURERAS.;AZUAY;120
2018;01 Enero;S;OTRAS ACTIVIDADES DE SERVICIOS.;ESMERALDAS;196
2018;02 Febrero;S;OTRAS ACTIVIDADES DE SERVICIOS.;AZUAY;232
2018;09 Septiembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;GUAYAS;260
2018;03 Marzo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";EL ORO;347
2018;05 Mayo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";GUAYAS;1911
2018;07 Julio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;AZUAY;16
2018;09 Septiembre;P;ENSEÑANZA.;AZUAY;65
2018;04 Abril;F;CONSTRUCCIÓN.;MORONA SANTIAGO;28
2018;09 Septiembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;MORONA SANTIAGO;37
2018;09 Septiembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";AZUAY;376
2018;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;AZUAY;125
2018;01 Enero;H;TRANSPORTE Y ALMACENAMIENTO.;GUAYAS;208
2018;11 Noviembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;ORELLANA;45
2018;04 Abril;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CAÑAR;51
2018;01 Enero;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;PICHINCHA;383
2018;10 Octubre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;AZUAY;30
2018;09 Septiembre;L;ACTIVIDADES INMOBILIARIAS.;AZUAY;70
2018;11 Noviembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;ESMERALDAS;499
2018;05 Mayo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";EL ORO;294
2018;06 Junio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;AZUAY;29
2018;06 Junio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CAÑAR;65
2018;02 Febrero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;COTOPAXI;78
2018;06 Junio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;AZUAY;27
2018;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;EL ORO;16
2018;06 Junio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";PICHINCHA;1245
2018;07 Julio;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;EL ORO;13
2018;01 Enero;P;ENSEÑANZA.;SANTO DOMINGO DE LOS TSACHILAS;13
2018;04 Abril;S;OTRAS ACTIVIDADES DE SERVICIOS.;MORONA SANTIAGO;37
2018;02 Febrero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;SANTO DOMINGO DE LOS TSACHILAS;33
2018;08 Agosto;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;GUAYAS;143
2018;03 Marzo;L;ACTIVIDADES INMOBILIARIAS.;GUAYAS;89
2018;08 Agosto;F;CONSTRUCCIÓN.;AZUAY;24
2018;04 Abril;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";MANABI;843
2018;01 Enero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CHIMBORAZO;156
2018;02 Febrero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;AZUAY;89
2018;01 Enero;C;INDUSTRIAS MANUFACTURERAS.;LOS RIOS;61
2018;03 Marzo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CHIMBORAZO;11
2018;10 Octubre;S;OTRAS ACTIVIDADES DE SERVICIOS.;CAÑAR;41
2018;01 Enero;C;INDUSTRIAS MANUFACTURERAS.;GUAYAS;398
2018;01 Enero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;IMBABURA;66
2018;01 Enero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;PICHINCHA;98
2018;01 Enero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";PICHINCHA;1351
2018;01 Enero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";SUCUMBIOS;121
2018;01 Enero;J;INFORMACIÓN Y COMUNICACIÓN.;AZUAY;9
2018;01 Enero;S;OTRAS ACTIVIDADES DE SERVICIOS.;PASTAZA;57
2018;02 Febrero;S;OTRAS ACTIVIDADES DE SERVICIOS.;PICHINCHA;1423
2018;02 Febrero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";ORELLANA;68
2018;01 Enero;H;TRANSPORTE Y ALMACENAMIENTO.;COTOPAXI;39
2018;01 Enero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";BOLIVAR;99
2018;01 Enero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;TUNGURAHUA;25
2018;01 Enero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;SANTO DOMINGO DE LOS TSACHILAS;7
2018;01 Enero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;TUNGURAHUA;65
2018;01 Enero;S;OTRAS ACTIVIDADES DE SERVICIOS.;NAPO;74
2018;02 Febrero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;GUAYAS;320
2018;02 Febrero;C;INDUSTRIAS MANUFACTURERAS.;GUAYAS;312
2018;01 Enero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;ORELLANA;6
2018;01 Enero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;LOJA;21
2018;02 Febrero;S;OTRAS ACTIVIDADES DE SERVICIOS.;LOJA;61
2018;02 Febrero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;MANABI;631
2018;02 Febrero;F;CONSTRUCCIÓN.;SANTO DOMINGO DE LOS TSACHILAS;32
2018;01 Enero;S;OTRAS ACTIVIDADES DE SERVICIOS.;LOJA;56
2018;01 Enero;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;PICHINCHA;7
2018;01 Enero;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;GUAYAS;1
2018;01 Enero;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;PICHINCHA;3
2018;01 Enero;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";EL ORO;7
2018;02 Febrero;H;TRANSPORTE Y ALMACENAMIENTO.;PICHINCHA;182
2018;01 Enero;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;CHIMBORAZO;16
2018;01 Enero;J;INFORMACIÓN Y COMUNICACIÓN.;LOJA;7
2018;02 Febrero;H;TRANSPORTE Y ALMACENAMIENTO.;IMBABURA;23
2018;02 Febrero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;SANTO DOMINGO DE LOS TSACHILAS;101
2018;01 Enero;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;AZUAY;5
2018;01 Enero;L;ACTIVIDADES INMOBILIARIAS.;ESMERALDAS;7
2018;01 Enero;P;ENSEÑANZA.;PASTAZA;5
2018;01 Enero;C;INDUSTRIAS MANUFACTURERAS.;ORELLANA;9
2018;02 Febrero;H;TRANSPORTE Y ALMACENAMIENTO.;AZUAY;34
2018;02 Febrero;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;COTOPAXI;8
2018;01 Enero;J;INFORMACIÓN Y COMUNICACIÓN.;ZAMORA CHINCHIPE;2
2018;01 Enero;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";CHIMBORAZO;1
2018;02 Febrero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;ESMERALDAS;25
2018;01 Enero;H;TRANSPORTE Y ALMACENAMIENTO.;PASTAZA;6
2018;02 Febrero;H;TRANSPORTE Y ALMACENAMIENTO.;TUNGURAHUA;35
2018;02 Febrero;C;INDUSTRIAS MANUFACTURERAS.;CAÑAR;21
2018;02 Febrero;S;OTRAS ACTIVIDADES DE SERVICIOS.;CHIMBORAZO;42
2018;01 Enero;J;INFORMACIÓN Y COMUNICACIÓN.;SUCUMBIOS;4
2018;01 Enero;J;INFORMACIÓN Y COMUNICACIÓN.;BOLIVAR;2
2018;01 Enero;U;ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES.;PICHINCHA;4
2018;01 Enero;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";ESMERALDAS;1
2018;03 Marzo;S;OTRAS ACTIVIDADES DE SERVICIOS.;PASTAZA;49
2018;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;GUAYAS;415
2018;04 Abril;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;LOJA;53
2018;04 Abril;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;ZAMORA CHINCHIPE;54
2018;04 Abril;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SANTO DOMINGO DE LOS TSACHILAS;79
2018;03 Marzo;F;CONSTRUCCIÓN.;PICHINCHA;127
2018;04 Abril;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;MANABI;119
2018;04 Abril;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";TUNGURAHUA;190
2018;04 Abril;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;TUNGURAHUA;76
2018;03 Marzo;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;PICHINCHA;24
2018;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;ORELLANA;21
2018;04 Abril;S;OTRAS ACTIVIDADES DE SERVICIOS.;SANTA ELENA;43
2018;04 Abril;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CAÑAR;81
2018;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;LOS RIOS;49
2018;03 Marzo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;SANTO DOMINGO DE LOS TSACHILAS;9
2018;03 Marzo;C;INDUSTRIAS MANUFACTURERAS.;SANTO DOMINGO DE LOS TSACHILAS;59
2018;04 Abril;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";GUAYAS;27
2018;04 Abril;F;CONSTRUCCIÓN.;IMBABURA;32
2018;04 Abril;F;CONSTRUCCIÓN.;LOJA;12
2018;02 Febrero;C;INDUSTRIAS MANUFACTURERAS.;BOLIVAR;11
2018;04 Abril;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";MANABI;4
2018;03 Marzo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";MORONA SANTIAGO;55
2018;02 Febrero;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;PICHINCHA;5
2018;04 Abril;S;OTRAS ACTIVIDADES DE SERVICIOS.;SANTO DOMINGO DE LOS TSACHILAS;118
2018;04 Abril;S;OTRAS ACTIVIDADES DE SERVICIOS.;NAPO;29
2018;03 Marzo;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";AZUAY;6
2018;03 Marzo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;EL ORO;20
2018;03 Marzo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;AZUAY;20
2018;03 Marzo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;MORONA SANTIAGO;2
2018;03 Marzo;F;CONSTRUCCIÓN.;MANABI;91
2018;04 Abril;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";BOLIVAR;2
2018;04 Abril;H;TRANSPORTE Y ALMACENAMIENTO.;COTOPAXI;28
2018;05 Mayo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;MANABI;378
2018;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;CARCHI;17
2018;04 Abril;S;OTRAS ACTIVIDADES DE SERVICIOS.;ESMERALDAS;45
2018;03 Marzo;L;ACTIVIDADES INMOBILIARIAS.;TUNGURAHUA;27
2018;03 Marzo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;TUNGURAHUA;83
2018;03 Marzo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;MANABI;30
2018;05 Mayo;C;INDUSTRIAS MANUFACTURERAS.;MORONA SANTIAGO;14
2018;05 Mayo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;COTOPAXI;115
2018;05 Mayo;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";COTOPAXI;4
2018;05 Mayo;F;CONSTRUCCIÓN.;NAPO;13
2018;05 Mayo;P;ENSEÑANZA.;GUAYAS;184
2018;05 Mayo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;GUAYAS;414
2018;05 Mayo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;IMBABURA;43
2018;05 Mayo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;IMBABURA;61
2018;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;ESMERALDAS;45
2018;05 Mayo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;TUNGURAHUA;53
2018;05 Mayo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;PICHINCHA;128
2018;05 Mayo;H;TRANSPORTE Y ALMACENAMIENTO.;IMBABURA;50
2018;05 Mayo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";LOS RIOS;383
2018;05 Mayo;F;CONSTRUCCIÓN.;SUCUMBIOS;26
2018;03 Marzo;S;OTRAS ACTIVIDADES DE SERVICIOS.;BOLIVAR;7
2018;03 Marzo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;ESMERALDAS;294
2018;04 Abril;L;ACTIVIDADES INMOBILIARIAS.;BOLIVAR;3
2018;03 Marzo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CAÑAR;20
2018;04 Abril;S;OTRAS ACTIVIDADES DE SERVICIOS.;SUCUMBIOS;39
2018;05 Mayo;P;ENSEÑANZA.;ESMERALDAS;30
2018;05 Mayo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;IMBABURA;12
2018;04 Abril;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;SANTA ELENA;4
2018;05 Mayo;S;OTRAS ACTIVIDADES DE SERVICIOS.;CARCHI;42
2018;02 Febrero;F;CONSTRUCCIÓN.;COTOPAXI;11
2018;05 Mayo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;MANABI;136
2018;05 Mayo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;SANTO DOMINGO DE LOS TSACHILAS;14
2018;05 Mayo;S;OTRAS ACTIVIDADES DE SERVICIOS.;NAPO;27
2018;05 Mayo;C;INDUSTRIAS MANUFACTURERAS.;PASTAZA;12
2018;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;BOLIVAR;4
2018;05 Mayo;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;SANTO DOMINGO DE LOS TSACHILAS;3
2018;02 Febrero;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";GUAYAS;34
2018;03 Marzo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;TUNGURAHUA;17
2018;02 Febrero;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";COTOPAXI;2
2018;03 Marzo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;ZAMORA CHINCHIPE;76
2018;03 Marzo;C;INDUSTRIAS MANUFACTURERAS.;NAPO;4
2018;03 Marzo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ORELLANA;1
2018;03 Marzo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;IMBABURA;35
2018;04 Abril;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";SUCUMBIOS;3
2018;04 Abril;V;SIN ACTIVIDAD ECONOMICA - CIIU;GUAYAS;1
2018;05 Mayo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;IMBABURA;7
2018;04 Abril;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;SANTO DOMINGO DE LOS TSACHILAS;2
2018;03 Marzo;F;CONSTRUCCIÓN.;PASTAZA;11
2018;03 Marzo;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;GUAYAS;28
2018;05 Mayo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";BOLIVAR;100
2018;05 Mayo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;LOS RIOS;16
2018;03 Marzo;L;ACTIVIDADES INMOBILIARIAS.;MORONA SANTIAGO;7
2018;03 Marzo;C;INDUSTRIAS MANUFACTURERAS.;EL ORO;49
2018;03 Marzo;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";GUAYAS;8
2018;05 Mayo;L;ACTIVIDADES INMOBILIARIAS.;TUNGURAHUA;23
2018;02 Febrero;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";IMBABURA;2
2018;04 Abril;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;LOJA;5
2018;05 Mayo;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";ORELLANA;5
2018;03 Marzo;L;ACTIVIDADES INMOBILIARIAS.;SANTO DOMINGO DE LOS TSACHILAS;7
2018;05 Mayo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;ZAMORA CHINCHIPE;6
2018;05 Mayo;S;OTRAS ACTIVIDADES DE SERVICIOS.;MORONA SANTIAGO;27
2018;05 Mayo;C;INDUSTRIAS MANUFACTURERAS.;SUCUMBIOS;23
2018;02 Febrero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;LOJA;12
2018;03 Marzo;J;INFORMACIÓN Y COMUNICACIÓN.;SANTO DOMINGO DE LOS TSACHILAS;8
2018;04 Abril;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;IMBABURA;4
2018;02 Febrero;J;INFORMACIÓN Y COMUNICACIÓN.;IMBABURA;4
2018;03 Marzo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;PASTAZA;4
2018;03 Marzo;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";MANABI;7
2018;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;ORELLANA;18
2018;02 Febrero;J;INFORMACIÓN Y COMUNICACIÓN.;EL ORO;3
2018;02 Febrero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;PASTAZA;2
2018;03 Marzo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;SUCUMBIOS;5
2018;03 Marzo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;ORELLANA;10
2018;02 Febrero;H;TRANSPORTE Y ALMACENAMIENTO.;GALAPAGOS;8
2018;02 Febrero;P;ENSEÑANZA.;COTOPAXI;7
2018;04 Abril;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;PASTAZA;1
2018;03 Marzo;P;ENSEÑANZA.;CAÑAR;2
2018;02 Febrero;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";AZUAY;4
2018;04 Abril;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;CHIMBORAZO;1
2018;02 Febrero;J;INFORMACIÓN Y COMUNICACIÓN.;SUCUMBIOS;2
2018;03 Marzo;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";SANTA ELENA;2
2018;03 Marzo;J;INFORMACIÓN Y COMUNICACIÓN.;LOJA;5
2018;04 Abril;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CARCHI;5
2018;02 Febrero;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";SANTA ELENA;1
2018;02 Febrero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;GALAPAGOS;4
2018;03 Marzo;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;COTOPAXI;1
2018;03 Marzo;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;IMBABURA;1
2018;02 Febrero;L;ACTIVIDADES INMOBILIARIAS.;LOS RIOS;10
2018;03 Marzo;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;ORELLANA;2
2018;03 Marzo;J;INFORMACIÓN Y COMUNICACIÓN.;NAPO;2
2018;02 Febrero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;BOLIVAR;6
2018;03 Marzo;F;CONSTRUCCIÓN.;ZAMORA CHINCHIPE;3
2018;03 Marzo;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;ZAMORA CHINCHIPE;6
2018;02 Febrero;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";SUCUMBIOS;1
2018;02 Febrero;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;PASTAZA;4
2018;03 Marzo;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";EL ORO;1
2018;04 Abril;C;INDUSTRIAS MANUFACTURERAS.;GALAPAGOS;1
2018;01 Enero;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";LOS RIOS;1
2018;04 Abril;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;TUNGURAHUA;2
2018;02 Febrero;L;ACTIVIDADES INMOBILIARIAS.;GALAPAGOS;1
2018;03 Marzo;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;LOS RIOS;1
2018;02 Febrero;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";BOLIVAR;1
2018;02 Febrero;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;SANTO DOMINGO DE LOS TSACHILAS;1
2018;03 Marzo;L;ACTIVIDADES INMOBILIARIAS.;NAPO;1
2018;03 Marzo;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;CHIMBORAZO;1
2018;07 Julio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;GUAYAS;391
2018;08 Agosto;S;OTRAS ACTIVIDADES DE SERVICIOS.;IMBABURA;176
2018;07 Julio;C;INDUSTRIAS MANUFACTURERAS.;IMBABURA;56
2018;08 Agosto;S;OTRAS ACTIVIDADES DE SERVICIOS.;NAPO;40
2018;09 Septiembre;V;SIN ACTIVIDAD ECONOMICA - CIIU;CAÑAR;1091
