DFC_ANIO_PK|DFC_DESCRIPCION_MES|CODIGO_OPERA_FAMILIA|DESCRIPCION_FAMILIA|DESCRIPCION_PROVINCIA|TOTAL
2022|11 Noviembre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|ESMERALDAS|465
2022|06 Junio|S|OTRAS ACTIVIDADES DE SERVICIOS.|TUNGURAHUA|90
2022|11 Noviembre|H|TRANSPORTE Y ALMACENAMIENTO.|CHIMBORAZO|41
2022|05 Mayo|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|EL ORO|74
2022|04 Abril|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|AZUAY|358
2022|06 Junio|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|GUAYAS|361
2022|07 Julio|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|LOS RIOS|14
2022|11 Noviembre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|PICHINCHA|319
2022|05 Mayo|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|COTOPAXI|35
2022|05 Mayo|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|GUAYAS|232
2022|05 Mayo|S|OTRAS ACTIVIDADES DE SERVICIOS.|MANABI|131
2022|05 Mayo|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|PASTAZA|3
2022|11 Noviembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|COTOPAXI|223
2022|04 Abril|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|GUAYAS|169
2022|12 Diciembre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|CHIMBORAZO|11
2022|04 Abril|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|ESMERALDAS|45
2022|10 Octubre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|EL ORO|582
2022|04 Abril|F|CONSTRUCCIÓN.|MORONA SANTIAGO|27
2022|10 Octubre|H|TRANSPORTE Y ALMACENAMIENTO.|IMBABURA|44
2022|02 Febrero|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|PICHINCHA|591
2022|01 Enero|H|TRANSPORTE Y ALMACENAMIENTO.|MANABI|105
2022|04 Abril|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|GUAYAS|192
2022|08 Agosto|C|INDUSTRIAS MANUFACTURERAS.|GUAYAS|274
2022|03 Marzo|C|INDUSTRIAS MANUFACTURERAS.|TUNGURAHUA|262
2022|01 Enero|S|OTRAS ACTIVIDADES DE SERVICIOS.|CHIMBORAZO|105
2022|09 Septiembre|P|ENSEÑANZA.|GUAYAS|85
2022|09 Septiembre|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|GUAYAS|70
2022|04 Abril|S|OTRAS ACTIVIDADES DE SERVICIOS.|IMBABURA|110
2022|03 Marzo|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|NAPO|13
2022|09 Septiembre|H|TRANSPORTE Y ALMACENAMIENTO.|GUAYAS|88
2022|07 Julio|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|GUAYAS|160
2022|11 Noviembre|C|INDUSTRIAS MANUFACTURERAS.|TUNGURAHUA|77
2022|09 Septiembre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|ORELLANA|50
2022|04 Abril|C|INDUSTRIAS MANUFACTURERAS.|IMBABURA|66
2022|04 Abril|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|ZAMORA CHINCHIPE|18
2022|07 Julio|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|IMBABURA|1
2022|09 Septiembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|SANTA ELENA|60
2022|03 Marzo|F|CONSTRUCCIÓN.|SUCUMBIOS|48
2022|01 Enero|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|TUNGURAHUA|85
2022|11 Noviembre|C|INDUSTRIAS MANUFACTURERAS.|GUAYAS|254
2022|07 Julio|H|TRANSPORTE Y ALMACENAMIENTO.|SUCUMBIOS|21
2022|11 Noviembre|L|ACTIVIDADES INMOBILIARIAS.|ESMERALDAS|30
2022|01 Enero|H|TRANSPORTE Y ALMACENAMIENTO.|CHIMBORAZO|43
2022|06 Junio|P|ENSEÑANZA.|CHIMBORAZO|18
2022|10 Octubre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|ESMERALDAS|185
2022|02 Febrero|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|CHIMBORAZO|126
2022|10 Octubre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|SANTA ELENA|14
2022|11 Noviembre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|SANTO DOMINGO DE LOS TSACHILAS|56
2022|03 Marzo|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|SANTO DOMINGO DE LOS TSACHILAS|59
2022|07 Julio|P|ENSEÑANZA.|LOS RIOS|12
2022|09 Septiembre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|TUNGURAHUA|19
2022|01 Enero|H|TRANSPORTE Y ALMACENAMIENTO.|ZAMORA CHINCHIPE|11
2022|07 Julio|H|TRANSPORTE Y ALMACENAMIENTO.|PICHINCHA|359
2022|11 Noviembre|J|INFORMACIÓN Y COMUNICACIÓN.|CHIMBORAZO|8
2022|11 Noviembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|SUCUMBIOS|22
2022|10 Octubre|K|ACTIVIDADES FINANCIERAS Y DE SEGUROS.|GUAYAS|37
2022|02 Febrero|L|ACTIVIDADES INMOBILIARIAS.|CAÑAR|8
2022|08 Agosto|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|COTOPAXI|150
2022|09 Septiembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|CAÑAR|53
2022|05 Mayo|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|COTOPAXI|7
2022|09 Septiembre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|MANABI|17
2022|03 Marzo|P|ENSEÑANZA.|LOJA|38
2022|02 Febrero|F|CONSTRUCCIÓN.|SANTO DOMINGO DE LOS TSACHILAS|25
2022|01 Enero|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|SUCUMBIOS|16
2022|11 Noviembre|F|CONSTRUCCIÓN.|GUAYAS|150
2022|01 Enero|L|ACTIVIDADES INMOBILIARIAS.|TUNGURAHUA|54
2022|11 Noviembre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|CHIMBORAZO|195
2022|09 Septiembre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|CARCHI|20
2022|12 Diciembre|P|ENSEÑANZA.|CAÑAR|8
2022|04 Abril|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|SANTA ELENA|190
2022|05 Mayo|L|ACTIVIDADES INMOBILIARIAS.|AZUAY|34
2022|06 Junio|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|BOLIVAR|39
2022|02 Febrero|S|OTRAS ACTIVIDADES DE SERVICIOS.|EL ORO|104
2022|08 Agosto|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|CHIMBORAZO|10
2022|08 Agosto|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|CAÑAR|36
2022|07 Julio|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|TUNGURAHUA|55
2022|04 Abril|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|CARCHI|74
2022|12 Diciembre|S|OTRAS ACTIVIDADES DE SERVICIOS.|MORONA SANTIAGO|39
2022|08 Agosto|H|TRANSPORTE Y ALMACENAMIENTO.|SANTO DOMINGO DE LOS TSACHILAS|44
2022|05 Mayo|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|LOS RIOS|23
2022|01 Enero|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|AZUAY|136
2022|11 Noviembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|PASTAZA|45
2022|10 Octubre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|MORONA SANTIAGO|80
2022|10 Octubre|C|INDUSTRIAS MANUFACTURERAS.|IMBABURA|131
2022|10 Octubre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|CAÑAR|56
2022|10 Octubre|H|TRANSPORTE Y ALMACENAMIENTO.|SANTA ELENA|74
2022|03 Marzo|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|GUAYAS|92
2022|03 Marzo|C|INDUSTRIAS MANUFACTURERAS.|SANTA ELENA|111
2022|09 Septiembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|BOLIVAR|45
2022|04 Abril|P|ENSEÑANZA.|EL ORO|26
2022|06 Junio|S|OTRAS ACTIVIDADES DE SERVICIOS.|CHIMBORAZO|24
2022|10 Octubre|J|INFORMACIÓN Y COMUNICACIÓN.|GUAYAS|156
2022|06 Junio|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|TUNGURAHUA|11
2022|01 Enero|F|CONSTRUCCIÓN.|AZUAY|49
2022|11 Noviembre|F|CONSTRUCCIÓN.|CHIMBORAZO|40
2022|03 Marzo|F|CONSTRUCCIÓN.|AZUAY|47
2022|09 Septiembre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|LOS RIOS|17
2022|05 Mayo|J|INFORMACIÓN Y COMUNICACIÓN.|SANTO DOMINGO DE LOS TSACHILAS|5
2022|01 Enero|C|INDUSTRIAS MANUFACTURERAS.|COTOPAXI|32
2022|09 Septiembre|X|BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO|CARCHI|3
2022|10 Octubre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|GALAPAGOS|30
2022|04 Abril|H|TRANSPORTE Y ALMACENAMIENTO.|SANTA ELENA|24
2022|08 Agosto|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|CARCHI|49
2022|05 Mayo|F|CONSTRUCCIÓN.|ESMERALDAS|9
2022|04 Abril|H|TRANSPORTE Y ALMACENAMIENTO.|CHIMBORAZO|31
2022|10 Octubre|C|INDUSTRIAS MANUFACTURERAS.|SANTO DOMINGO DE LOS TSACHILAS|86
2022|01 Enero|L|ACTIVIDADES INMOBILIARIAS.|CAÑAR|12
2022|04 Abril|H|TRANSPORTE Y ALMACENAMIENTO.|LOJA|30
2022|05 Mayo|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|ZAMORA CHINCHIPE|44
2022|01 Enero|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|ZAMORA CHINCHIPE|7
2022|10 Octubre|F|CONSTRUCCIÓN.|TUNGURAHUA|37
2022|09 Septiembre|H|TRANSPORTE Y ALMACENAMIENTO.|AZUAY|44
2022|11 Noviembre|C|INDUSTRIAS MANUFACTURERAS.|LOS RIOS|45
2022|04 Abril|H|TRANSPORTE Y ALMACENAMIENTO.|SUCUMBIOS|20
2022|11 Noviembre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|CARCHI|4
2022|01 Enero|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|COTOPAXI|20
2022|06 Junio|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|TUNGURAHUA|35
2022|02 Febrero|C|INDUSTRIAS MANUFACTURERAS.|GALAPAGOS|1
2022|02 Febrero|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|GUAYAS|22
2022|05 Mayo|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|PASTAZA|18
2022|02 Febrero|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|SANTA ELENA|57
2022|10 Octubre|P|ENSEÑANZA.|PASTAZA|4
2022|05 Mayo|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|PICHINCHA|90
2022|10 Octubre|V|SIN ACTIVIDAD ECONOMICA - CIIU|CHIMBORAZO|29
2022|01 Enero|H|TRANSPORTE Y ALMACENAMIENTO.|LOJA|35
2022|07 Julio|L|ACTIVIDADES INMOBILIARIAS.|LOS RIOS|9
2022|03 Marzo|L|ACTIVIDADES INMOBILIARIAS.|COTOPAXI|24
2022|04 Abril|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|EL ORO|7
2022|01 Enero|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|AZUAY|26
2022|09 Septiembre|S|OTRAS ACTIVIDADES DE SERVICIOS.|SANTA ELENA|27
2022|10 Octubre|J|INFORMACIÓN Y COMUNICACIÓN.|EL ORO|6
2022|10 Octubre|C|INDUSTRIAS MANUFACTURERAS.|ZAMORA CHINCHIPE|21
2022|02 Febrero|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|SANTA ELENA|6
2022|09 Septiembre|L|ACTIVIDADES INMOBILIARIAS.|ZAMORA CHINCHIPE|6
2022|12 Diciembre|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|PASTAZA|2
2022|04 Abril|D|SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.|PICHINCHA|2
2022|06 Junio|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|CHIMBORAZO|7
2022|07 Julio|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|SANTA ELENA|2
2022|05 Mayo|L|ACTIVIDADES INMOBILIARIAS.|MORONA SANTIAGO|5
2022|05 Mayo|D|SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.|AZUAY|1
2022|06 Junio|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|ZAMORA CHINCHIPE|1
2022|05 Mayo|J|INFORMACIÓN Y COMUNICACIÓN.|COTOPAXI|2
2022|10 Octubre|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|CARCHI|2
2022|08 Agosto|F|CONSTRUCCIÓN.|BOLIVAR|3
2022|03 Marzo|W|BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO|CHIMBORAZO|2
2022|05 Mayo|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|SUCUMBIOS|2
2022|09 Septiembre|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|BOLIVAR|1
2022|06 Junio|P|ENSEÑANZA.|NAPO|2
2022|06 Junio|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|GALAPAGOS|3
2022|07 Julio|O|ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.|ZAMORA CHINCHIPE|1
2022|11 Noviembre|V|SIN ACTIVIDAD ECONOMICA - CIIU|COTOPAXI|7
2022|06 Junio|X|BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO|LOS RIOS|1
2022|02 Febrero|P|ENSEÑANZA.|ORELLANA|1
2022|10 Octubre|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|NAPO|4
2022|08 Agosto|X|BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO|IMBABURA|4
2022|02 Febrero|X|BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO|CHIMBORAZO|3
2022|02 Febrero|X|BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO|SUCUMBIOS|1
2022|09 Septiembre|P|ENSEÑANZA.|ZAMORA CHINCHIPE|2
2022|07 Julio|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|CARCHI|3
2022|01 Enero|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|SANTO DOMINGO DE LOS TSACHILAS|4
2022|07 Julio|L|ACTIVIDADES INMOBILIARIAS.|BOLIVAR|4
2022|09 Septiembre|J|INFORMACIÓN Y COMUNICACIÓN.|LOS RIOS|1
2022|10 Octubre|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|TUNGURAHUA|1
2022|04 Abril|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|SANTA ELENA|1
2022|03 Marzo|O|ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.|CHIMBORAZO|1
2022|10 Octubre|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|GALAPAGOS|1
2022|04 Abril|P|ENSEÑANZA.|NAPO|4
2022|09 Septiembre|V|SIN ACTIVIDAD ECONOMICA - CIIU|MANABI|1
2022|12 Diciembre|K|ACTIVIDADES FINANCIERAS Y DE SEGUROS.|SANTO DOMINGO DE LOS TSACHILAS|1
2022|06 Junio|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|ZAMORA CHINCHIPE|1
2022|05 Mayo|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|MORONA SANTIAGO|3
2022|03 Marzo|P|ENSEÑANZA.|PASTAZA|6
2022|05 Mayo|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|GUAYAS|3
2022|09 Septiembre|J|INFORMACIÓN Y COMUNICACIÓN.|NAPO|1
2022|05 Mayo|O|ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.|ESMERALDAS|1
2022|12 Diciembre|J|INFORMACIÓN Y COMUNICACIÓN.|CAÑAR|2
2022|09 Septiembre|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|ORELLANA|3
2022|12 Diciembre|X|BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO|MANABI|1
2022|05 Mayo|F|CONSTRUCCIÓN.|NAPO|3
2022|12 Diciembre|V|SIN ACTIVIDAD ECONOMICA - CIIU|MORONA SANTIAGO|2
2022|03 Marzo|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|PASTAZA|2
2022|03 Marzo|X|BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO|ZAMORA CHINCHIPE|1
2022|04 Abril|V|SIN ACTIVIDAD ECONOMICA - CIIU|MORONA SANTIAGO|1
2022|06 Junio|W|BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO|AZUAY|1
2022|05 Mayo|J|INFORMACIÓN Y COMUNICACIÓN.|BOLIVAR|1
2022|09 Septiembre|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|ORELLANA|1
2022|11 Noviembre|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|GALAPAGOS|1
2022|06 Junio|W|BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO|CHIMBORAZO|1
2022|09 Septiembre|H|TRANSPORTE Y ALMACENAMIENTO.|NAPO|1
2022|11 Noviembre|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|PICHINCHA|1
2022|06 Junio|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|ORELLANA|1
2022|10 Octubre|K|ACTIVIDADES FINANCIERAS Y DE SEGUROS.|TUNGURAHUA|1
2022|10 Octubre|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|LOJA|1
2022|11 Noviembre|O|ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.|CARCHI|1
2022|10 Octubre|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|IMBABURA|1
2022|08 Agosto|D|SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.|SUCUMBIOS|1
2022|08 Agosto|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|BOLIVAR|92
2022|03 Marzo|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|NAPO|45
2022|01 Enero|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|AZUAY|459
2022|08 Agosto|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|GUAYAS|1421
2022|07 Julio|P|ENSEÑANZA.|AZUAY|37
2022|05 Mayo|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|EL ORO|242
2022|12 Diciembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|EL ORO|393
2022|05 Mayo|S|OTRAS ACTIVIDADES DE SERVICIOS.|GUAYAS|405
2022|08 Agosto|S|OTRAS ACTIVIDADES DE SERVICIOS.|LOS RIOS|73
2022|07 Julio|P|ENSEÑANZA.|CHIMBORAZO|43
2022|12 Diciembre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|LOJA|186
2022|12 Diciembre|S|OTRAS ACTIVIDADES DE SERVICIOS.|PICHINCHA|1502
2022|11 Noviembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|LOJA|301
2022|10 Octubre|X|BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO|PICHINCHA|16
2022|06 Junio|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|EL ORO|54
2022|01 Enero|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|GUAYAS|480
2022|08 Agosto|S|OTRAS ACTIVIDADES DE SERVICIOS.|GUAYAS|495
2022|06 Junio|S|OTRAS ACTIVIDADES DE SERVICIOS.|LOJA|48
2022|04 Abril|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|IMBABURA|215
2022|02 Febrero|S|OTRAS ACTIVIDADES DE SERVICIOS.|GUAYAS|386
2022|07 Julio|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|CHIMBORAZO|173
2022|04 Abril|P|ENSEÑANZA.|GUAYAS|305
2022|12 Diciembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|ESMERALDAS|244
2022|08 Agosto|L|ACTIVIDADES INMOBILIARIAS.|EL ORO|31
2022|12 Diciembre|S|OTRAS ACTIVIDADES DE SERVICIOS.|AZUAY|268
2022|10 Octubre|S|OTRAS ACTIVIDADES DE SERVICIOS.|EL ORO|232
2022|09 Septiembre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|MANABI|155
2022|08 Agosto|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|LOJA|34
2022|08 Agosto|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|PICHINCHA|285
2022|04 Abril|P|ENSEÑANZA.|TUNGURAHUA|22
2022|06 Junio|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|ORELLANA|62
2022|10 Octubre|S|OTRAS ACTIVIDADES DE SERVICIOS.|LOS RIOS|219
2022|07 Julio|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|SANTO DOMINGO DE LOS TSACHILAS|268
2022|10 Octubre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|SANTO DOMINGO DE LOS TSACHILAS|280
2022|05 Mayo|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|BOLIVAR|58
2022|10 Octubre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|IMBABURA|130
2022|12 Diciembre|S|OTRAS ACTIVIDADES DE SERVICIOS.|SUCUMBIOS|39
2022|08 Agosto|J|INFORMACIÓN Y COMUNICACIÓN.|LOJA|2
2022|06 Junio|H|TRANSPORTE Y ALMACENAMIENTO.|LOJA|21
2022|10 Octubre|L|ACTIVIDADES INMOBILIARIAS.|NAPO|5
2022|05 Mayo|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|SANTA ELENA|24
2022|05 Mayo|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|LOJA|12
2022|12 Diciembre|H|TRANSPORTE Y ALMACENAMIENTO.|SUCUMBIOS|9
2022|08 Agosto|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|TUNGURAHUA|80
