DFC_ANIO_PK;DFC_DESCRIPCION_MES;CODIGO_OPERA_FAMILIA;DESCRIPCION_FAMILIA;DESCRIPCION_PROVINCIA;COUNT(O667410.NUMERO_RUC)
2017;07 Julio;J;INFORMACIÓN Y COMUNICACIÓN.;NAPO;2
2017;08 Agosto;P;ENSEÑANZA.;LOS RIOS;7
2017;09 Septiembre;F;CONSTRUCCIÓN.;ORELLANA;7
2017;08 Agosto;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;SUCUMBIOS;10
2017;04 Abril;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;MANABI;58
2017;08 Agosto;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";ESMERALDAS;4
2017;07 Julio;L;ACTIVIDADES INMOBILIARIAS.;IMBABURA;6
2017;11 Noviembre;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;PASTAZA;41
2017;05 Mayo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;NAPO;3
2017;07 Julio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;BOLIVAR;3
2017;04 Abril;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;NAPO;1
2017;11 Noviembre;H;TRANSPORTE Y ALMACENAMIENTO.;CARCHI;14
2017;09 Septiembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;CAÑAR;11
2017;07 Julio;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";ZAMORA CHINCHIPE;1
2017;11 Noviembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";COTOPAXI;2
2017;06 Junio;C;INDUSTRIAS MANUFACTURERAS.;LOS RIOS;56
2017;06 Junio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;PICHINCHA;130
2017;06 Junio;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";PICHINCHA;6
2017;06 Junio;H;TRANSPORTE Y ALMACENAMIENTO.;BOLIVAR;9
2017;06 Junio;P;ENSEÑANZA.;SANTO DOMINGO DE LOS TSACHILAS;12
2017;06 Junio;H;TRANSPORTE Y ALMACENAMIENTO.;GALAPAGOS;3
2017;06 Junio;C;INDUSTRIAS MANUFACTURERAS.;TUNGURAHUA;65
2017;06 Junio;P;ENSEÑANZA.;IMBABURA;17
2017;06 Junio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;LOJA;113
2017;06 Junio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;IMBABURA;65
2017;06 Junio;H;TRANSPORTE Y ALMACENAMIENTO.;MANABI;79
2017;05 Mayo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;SANTA ELENA;18
2017;06 Junio;F;CONSTRUCCIÓN.;COTOPAXI;17
2017;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;MANABI;23
2017;08 Agosto;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;GALAPAGOS;2
2017;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;LOJA;15
2017;05 Mayo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;ORELLANA;7
2017;06 Junio;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";BOLIVAR;2
2017;05 Mayo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;IMBABURA;20
2017;11 Noviembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CARCHI;8
2017;11 Noviembre;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;MORONA SANTIAGO;11
2017;05 Mayo;P;ENSEÑANZA.;ESMERALDAS;14
2017;11 Noviembre;C;INDUSTRIAS MANUFACTURERAS.;NAPO;7
2017;06 Junio;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;MANABI;4
2017;08 Agosto;S;OTRAS ACTIVIDADES DE SERVICIOS.;CARCHI;32
2017;08 Agosto;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;MORONA SANTIAGO;4
2017;08 Agosto;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;PASTAZA;2
2017;08 Agosto;C;INDUSTRIAS MANUFACTURERAS.;PASTAZA;8
2017;06 Junio;J;INFORMACIÓN Y COMUNICACIÓN.;MANABI;14
2017;12 Diciembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;PICHINCHA;204
2017;12 Diciembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";MANABI;478
2017;08 Agosto;C;INDUSTRIAS MANUFACTURERAS.;ORELLANA;9
2017;07 Julio;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;PICHINCHA;3
2017;12 Diciembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";ORELLANA;33
2017;12 Diciembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";SANTO DOMINGO DE LOS TSACHILAS;212
2017;09 Septiembre;C;INDUSTRIAS MANUFACTURERAS.;GALAPAGOS;5
2017;07 Julio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;ORELLANA;8
2017;09 Septiembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;ZAMORA CHINCHIPE;11
2017;08 Agosto;L;ACTIVIDADES INMOBILIARIAS.;TUNGURAHUA;28
2017;04 Abril;C;INDUSTRIAS MANUFACTURERAS.;BOLIVAR;9
2017;12 Diciembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";LOS RIOS;262
2017;12 Diciembre;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;GUAYAS;39
2017;10 Octubre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;NAPO;4
2017;12 Diciembre;P;ENSEÑANZA.;GUAYAS;75
2017;12 Diciembre;P;ENSEÑANZA.;PASTAZA;1
2017;12 Diciembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;SANTO DOMINGO DE LOS TSACHILAS;18
2017;09 Septiembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";CHIMBORAZO;3
2017;12 Diciembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;TUNGURAHUA;44
2017;12 Diciembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;CHIMBORAZO;35
2017;12 Diciembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;AZUAY;26
2017;12 Diciembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;AZUAY;85
2017;12 Diciembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;BOLIVAR;3
2017;12 Diciembre;H;TRANSPORTE Y ALMACENAMIENTO.;EL ORO;63
2017;12 Diciembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CAÑAR;47
2017;12 Diciembre;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;IMBABURA;1
2017;08 Agosto;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ESMERALDAS;12
2017;12 Diciembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;LOJA;8
2017;10 Octubre;C;INDUSTRIAS MANUFACTURERAS.;GALAPAGOS;3
2017;12 Diciembre;L;ACTIVIDADES INMOBILIARIAS.;CHIMBORAZO;13
2017;12 Diciembre;C;INDUSTRIAS MANUFACTURERAS.;LOJA;23
2017;12 Diciembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;ZAMORA CHINCHIPE;17
2017;12 Diciembre;H;TRANSPORTE Y ALMACENAMIENTO.;SANTA ELENA;11
2017;12 Diciembre;C;INDUSTRIAS MANUFACTURERAS.;MANABI;93
2017;09 Septiembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";LOS RIOS;2
2017;12 Diciembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;PASTAZA;2
2017;05 Mayo;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";LOS RIOS;2
2017;04 Abril;J;INFORMACIÓN Y COMUNICACIÓN.;ZAMORA CHINCHIPE;2
2017;04 Abril;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;ZAMORA CHINCHIPE;1
2017;06 Junio;F;CONSTRUCCIÓN.;MORONA SANTIAGO;15
2017;04 Abril;F;CONSTRUCCIÓN.;BOLIVAR;3
2017;09 Septiembre;J;INFORMACIÓN Y COMUNICACIÓN.;IMBABURA;4
2017;02 Febrero;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;TUNGURAHUA;1
2017;09 Septiembre;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;GUAYAS;1
2017;09 Septiembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ORELLANA;4
2017;08 Agosto;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;LOS RIOS;10
2017;06 Junio;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;TUNGURAHUA;1
2017;08 Agosto;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;SUCUMBIOS;2
2017;06 Junio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;CARCHI;1
2017;09 Septiembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;GALAPAGOS;3
2017;09 Septiembre;L;ACTIVIDADES INMOBILIARIAS.;NAPO;1
2017;04 Abril;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;NAPO;1
2017;09 Septiembre;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";EL ORO;2
2017;11 Noviembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";ORELLANA;1
2017;08 Agosto;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";ZAMORA CHINCHIPE;2
2017;04 Abril;V;SIN ACTIVIDAD ECONOMICA - CIIU;AZUAY;1
2017;04 Abril;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;SUCUMBIOS;6
2017;06 Junio;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";ORELLANA;1
2017;11 Noviembre;F;CONSTRUCCIÓN.;SUCUMBIOS;11
2017;12 Diciembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CAÑAR;11
2017;12 Diciembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;PASTAZA;31
2017;12 Diciembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";SANTO DOMINGO DE LOS TSACHILAS;6
2017;06 Junio;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";COTOPAXI;3
2017;09 Septiembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;AZUAY;4
2017;10 Octubre;P;ENSEÑANZA.;SUCUMBIOS;4
2017;12 Diciembre;H;TRANSPORTE Y ALMACENAMIENTO.;SUCUMBIOS;8
2017;10 Octubre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;PASTAZA;5
2017;11 Noviembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";LOJA;8
2017;06 Junio;J;INFORMACIÓN Y COMUNICACIÓN.;TUNGURAHUA;5
2017;12 Diciembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";GUAYAS;49
2017;10 Octubre;J;INFORMACIÓN Y COMUNICACIÓN.;MORONA SANTIAGO;6
2017;12 Diciembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;SANTO DOMINGO DE LOS TSACHILAS;2
2017;04 Abril;P;ENSEÑANZA.;MORONA SANTIAGO;1
2017;12 Diciembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;PASTAZA;8
2017;12 Diciembre;H;TRANSPORTE Y ALMACENAMIENTO.;PASTAZA;4
2017;05 Mayo;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";TUNGURAHUA;5
2017;11 Noviembre;J;INFORMACIÓN Y COMUNICACIÓN.;ORELLANA;3
2017;12 Diciembre;J;INFORMACIÓN Y COMUNICACIÓN.;ZAMORA CHINCHIPE;1
2017;12 Diciembre;F;CONSTRUCCIÓN.;SUCUMBIOS;11
2017;12 Diciembre;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";GUAYAS;3
2017;10 Octubre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;MORONA SANTIAGO;1
2017;10 Octubre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";LOS RIOS;3
2017;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;COTOPAXI;9
2017;06 Junio;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;COTOPAXI;1
2017;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;PASTAZA;4
2017;11 Noviembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;ORELLANA;1
2017;10 Octubre;P;ENSEÑANZA.;GALAPAGOS;4
2017;05 Mayo;P;ENSEÑANZA.;NAPO;1
2017;12 Diciembre;P;ENSEÑANZA.;BOLIVAR;6
2017;07 Julio;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;COTOPAXI;1
2017;08 Agosto;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;SUCUMBIOS;1
2017;10 Octubre;L;ACTIVIDADES INMOBILIARIAS.;LOS RIOS;3
2017;09 Septiembre;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";CHIMBORAZO;1
2017;09 Septiembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;ORELLANA;1
2017;12 Diciembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;MORONA SANTIAGO;1
2017;12 Diciembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;ORELLANA;2
2017;05 Mayo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;CARCHI;2
2017;06 Junio;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;SUCUMBIOS;1
2017;12 Diciembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";ESMERALDAS;2
2017;07 Julio;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";SANTA ELENA;1
2017;12 Diciembre;L;ACTIVIDADES INMOBILIARIAS.;NAPO;1
2017;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;GALAPAGOS;1
2017;06 Junio;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;GUAYAS;1
2017;04 Abril;J;INFORMACIÓN Y COMUNICACIÓN.;AZUAY;2
2017;11 Noviembre;L;ACTIVIDADES INMOBILIARIAS.;ZAMORA CHINCHIPE;12
2017;08 Agosto;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;BOLIVAR;1
2017;09 Septiembre;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;GUAYAS;5
2017;12 Diciembre;P;ENSEÑANZA.;MORONA SANTIAGO;3
2017;12 Diciembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";CARCHI;1
2017;04 Abril;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";ORELLANA;2
2017;09 Septiembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;GUAYAS;4
2017;09 Septiembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;ZAMORA CHINCHIPE;1
2017;10 Octubre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ZAMORA CHINCHIPE;4
2017;04 Abril;9;VERIFICAR;SANTO DOMINGO DE LOS TSACHILAS;1
2017;09 Septiembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;ESMERALDAS;4
2017;11 Noviembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;PASTAZA;1
2017;08 Agosto;L;ACTIVIDADES INMOBILIARIAS.;GALAPAGOS;1
2017;07 Julio;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;ESMERALDAS;1
2017;07 Julio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;PASTAZA;3
2017;06 Junio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;PASTAZA;1
2017;11 Noviembre;H;TRANSPORTE Y ALMACENAMIENTO.;PASTAZA;3
2017;11 Noviembre;P;ENSEÑANZA.;SUCUMBIOS;3
2017;10 Octubre;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;LOS RIOS;1
2017;09 Septiembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CARCHI;5
2017;10 Octubre;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;AZUAY;1
2017;10 Octubre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";CARCHI;1
2017;11 Noviembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;MORONA SANTIAGO;1
2017;10 Octubre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;SUCUMBIOS;1
2017;10 Octubre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";SANTA ELENA;2
2017;04 Abril;P;ENSEÑANZA.;NAPO;1
2017;09 Septiembre;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;LOJA;1
2017;10 Octubre;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;LOJA;1
2017;12 Diciembre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";GALAPAGOS;1
2017;05 Mayo;L;ACTIVIDADES INMOBILIARIAS.;CARCHI;1
2017;09 Septiembre;P;ENSEÑANZA.;MORONA SANTIAGO;1
2017;07 Julio;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;GUAYAS;2
2017;06 Junio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;NAPO;1
2017;12 Diciembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;MORONA SANTIAGO;1
2017;11 Noviembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;GALAPAGOS;1
2017;09 Septiembre;F;CONSTRUCCIÓN.;AZUAY;29
2017;06 Junio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";AZUAY;307
2017;11 Noviembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;AZUAY;295
2017;04 Abril;S;OTRAS ACTIVIDADES DE SERVICIOS.;AZUAY;139
2017;04 Abril;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";GUAYAS;1385
2017;05 Mayo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;AZUAY;49
2017;06 Junio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";PICHINCHA;1198
2017;01 Enero;L;ACTIVIDADES INMOBILIARIAS.;AZUAY;46
2017;06 Junio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CHIMBORAZO;56
2017;06 Junio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";MANABI;795
2017;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;MORONA SANTIAGO;22
2017;12 Diciembre;L;ACTIVIDADES INMOBILIARIAS.;SANTO DOMINGO DE LOS TSACHILAS;4
2017;01 Enero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";SANTO DOMINGO DE LOS TSACHILAS;257
2017;11 Noviembre;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;PASTAZA;24
2017;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;PICHINCHA;132
2017;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;AZUAY;36
2017;06 Junio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";SUCUMBIOS;109
2017;02 Febrero;F;CONSTRUCCIÓN.;PICHINCHA;106
2017;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;ORELLANA;51
2017;11 Noviembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;PICHINCHA;197
2017;02 Febrero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;MORONA SANTIAGO;28
2017;11 Noviembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;AZUAY;175
2017;06 Junio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;ZAMORA CHINCHIPE;35
2017;11 Noviembre;C;INDUSTRIAS MANUFACTURERAS.;AZUAY;168
2017;06 Junio;J;INFORMACIÓN Y COMUNICACIÓN.;CHIMBORAZO;9
2017;07 Julio;F;CONSTRUCCIÓN.;AZUAY;25
2017;03 Marzo;C;INDUSTRIAS MANUFACTURERAS.;AZUAY;115
2017;01 Enero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;AZUAY;21
2017;05 Mayo;L;ACTIVIDADES INMOBILIARIAS.;AZUAY;28
2017;05 Mayo;H;TRANSPORTE Y ALMACENAMIENTO.;GUAYAS;224
2017;04 Abril;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;AZUAY;40
2017;05 Mayo;L;ACTIVIDADES INMOBILIARIAS.;PICHINCHA;124
2017;05 Mayo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;SANTO DOMINGO DE LOS TSACHILAS;116
2017;10 Octubre;P;ENSEÑANZA.;GUAYAS;128
2017;02 Febrero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";MANABI;483
2017;11 Noviembre;L;ACTIVIDADES INMOBILIARIAS.;PICHINCHA;859
2017;07 Julio;H;TRANSPORTE Y ALMACENAMIENTO.;AZUAY;61
2017;06 Junio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SANTO DOMINGO DE LOS TSACHILAS;53
2017;11 Noviembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;EL ORO;189
2017;07 Julio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";COTOPAXI;139
2017;11 Noviembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;PICHINCHA;232
2017;12 Diciembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;MANABI;108
2017;05 Mayo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";SUCUMBIOS;107
2017;05 Mayo;F;CONSTRUCCIÓN.;BOLIVAR;8
2017;01 Enero;H;TRANSPORTE Y ALMACENAMIENTO.;SANTO DOMINGO DE LOS TSACHILAS;27
